Date,Country,Type,Cases
3/22/2020,Jordan,Recovered,1
3/17/20,Kazakhstan,Confirmed,33
3/17/20,Kazakhstan,Deaths,0
3/17/20,Kazakhstan,Recovered,0
3/18/20,Kazakhstan,Confirmed,36
3/18/20,Kazakhstan,Deaths,0
3/18/20,Kazakhstan,Recovered,
3/19/2020,Kazakhstan,Confirmed,44
3/19/2020,Kazakhstan,Deaths,0
3/19/2020,Kazakhstan,Recovered,0
3/20/2020,Kazakhstan,Confirmed,52
3/20/2020,Kazakhstan,Deaths,0
3/20/2020,Kazakhstan,Recovered,0
3/21/2020,Kazakhstan,Confirmed,54
3/21/2020,Kazakhstan,Deaths,0
3/21/2020,Kazakhstan,Recovered,0
3/22/2020,Kazakhstan,Confirmed,59
3/22/2020,Kazakhstan,Deaths,0
3/22/2020,Kazakhstan,Recovered,0
3/17/20,Kenya,Confirmed,4
3/17/20,Kenya,Deaths,0
3/17/20,Kenya,Recovered,0
3/18/20,Kenya,Confirmed,7
3/18/20,Kenya,Deaths,0
3/18/20,Kenya,Recovered,
3/19/2020,Kenya,Confirmed,7
3/19/2020,Kenya,Deaths,0
3/19/2020,Kenya,Recovered,0
3/20/2020,Kenya,Confirmed,7
3/20/2020,Kenya,Deaths,0
3/20/2020,Kenya,Recovered,0
3/21/2020,Kenya,Confirmed,7
3/21/2020,Kenya,Deaths,0
3/21/2020,Kenya,Recovered,0
3/22/2020,Kenya,Confirmed,7
3/22/2020,Kenya,Deaths,0
3/22/2020,Kenya,Recovered,0
3/17/20,Kosovo,Confirmed,13
3/17/20,Kosovo,Deaths,0
3/17/20,Kosovo,Recovered,0
3/18/20,Kosovo,Confirmed,13
3/18/20,Kosovo,Deaths,0
3/18/20,Kosovo,Recovered,
3/19/2020,Kosovo,Confirmed,21
3/19/2020,Kosovo,Deaths,0
3/19/2020,Kosovo,Recovered,0
3/20/2020,Kosovo,Confirmed,21
3/20/2020,Kosovo,Deaths,0
3/20/2020,Kosovo,Recovered,0
3/21/2020,Kosovo,Confirmed,21
3/21/2020,Kosovo,Deaths,0
3/21/2020,Kosovo,Recovered,0
3/22/2020,Kosovo,Confirmed,31
3/22/2020,Kosovo,Deaths,0
3/22/2020,Kosovo,Recovered,0
3/17/20,Kuwait,Confirmed,130
3/17/20,Kuwait,Deaths,0
3/17/20,Kuwait,Recovered,12
3/18/20,Kuwait,Confirmed,142
3/18/20,Kuwait,Deaths,0
3/18/20,Kuwait,Recovered,
3/19/2020,Kuwait,Confirmed,148
3/19/2020,Kuwait,Deaths,0
3/19/2020,Kuwait,Recovered,18
3/20/2020,Kuwait,Confirmed,159
3/20/2020,Kuwait,Deaths,0
3/20/2020,Kuwait,Recovered,22
3/21/2020,Kuwait,Confirmed,176
3/21/2020,Kuwait,Deaths,0
3/21/2020,Kuwait,Recovered,27
3/22/2020,Kuwait,Confirmed,188
3/22/2020,Kuwait,Deaths,0
3/22/2020,Kuwait,Recovered,30
3/18/20,Kyrgyzstan,Confirmed,3
3/18/20,Kyrgyzstan,Deaths,0
3/18/20,Kyrgyzstan,Recovered,
3/19/2020,Kyrgyzstan,Confirmed,3
3/19/2020,Kyrgyzstan,Deaths,0
3/19/2020,Kyrgyzstan,Recovered,0
3/20/2020,Kyrgyzstan,Confirmed,6
3/20/2020,Kyrgyzstan,Deaths,0
3/20/2020,Kyrgyzstan,Recovered,0
3/21/2020,Kyrgyzstan,Confirmed,14
3/21/2020,Kyrgyzstan,Deaths,0
3/21/2020,Kyrgyzstan,Recovered,0
3/22/2020,Kyrgyzstan,Confirmed,14
3/22/2020,Kyrgyzstan,Deaths,0
3/22/2020,Kyrgyzstan,Recovered,0
3/17/20,Latvia,Confirmed,60
3/17/20,Latvia,Deaths,0
3/17/20,Latvia,Recovered,1
3/18/20,Latvia,Confirmed,71
3/18/20,Latvia,Deaths,0
3/18/20,Latvia,Recovered,
3/19/2020,Latvia,Confirmed,86
3/19/2020,Latvia,Deaths,0
3/19/2020,Latvia,Recovered,1
3/20/2020,Latvia,Confirmed,111
3/20/2020,Latvia,Deaths,0
3/20/2020,Latvia,Recovered,1
3/21/2020,Latvia,Confirmed,124
3/21/2020,Latvia,Deaths,0
3/21/2020,Latvia,Recovered,1
3/22/2020,Latvia,Confirmed,139
3/22/2020,Latvia,Deaths,0
3/22/2020,Latvia,Recovered,1
3/17/20,Lebanon,Confirmed,125
3/17/20,Lebanon,Deaths,4
3/17/20,Lebanon,Recovered,4
3/18/20,Lebanon,Confirmed,133
3/18/20,Lebanon,Deaths,4
3/18/20,Lebanon,Recovered,
3/19/2020,Lebanon,Confirmed,157
3/19/2020,Lebanon,Deaths,4
3/19/2020,Lebanon,Recovered,4
3/20/2020,Lebanon,Confirmed,163
3/20/2020,Lebanon,Deaths,4
3/20/2020,Lebanon,Recovered,4
3/21/2020,Lebanon,Confirmed,230
3/21/2020,Lebanon,Deaths,4
3/21/2020,Lebanon,Recovered,8
3/22/2020,Lebanon,Confirmed,248
3/22/2020,Lebanon,Deaths,4
3/22/2020,Lebanon,Recovered,8
3/17/20,Liberia,Confirmed,2
3/17/20,Liberia,Deaths,0
3/17/20,Liberia,Recovered,0
3/18/20,Liberia,Confirmed,2
3/18/20,Liberia,Deaths,0
3/18/20,Liberia,Recovered,
3/19/2020,Liberia,Confirmed,2
3/19/2020,Liberia,Deaths,0
3/19/2020,Liberia,Recovered,0
3/20/2020,Liberia,Confirmed,2
3/20/2020,Liberia,Deaths,0
3/20/2020,Liberia,Recovered,0
3/21/2020,Liberia,Confirmed,3
3/21/2020,Liberia,Deaths,0
3/21/2020,Liberia,Recovered,0
3/22/2020,Liberia,Confirmed,3
3/22/2020,Liberia,Deaths,0
3/22/2020,Liberia,Recovered,0
3/17/20,Liechtenstein,Confirmed,7
3/17/20,Liechtenstein,Deaths,0
3/17/20,Liechtenstein,Recovered,0
3/18/20,Liechtenstein,Confirmed,28
3/18/20,Liechtenstein,Deaths,0
3/18/20,Liechtenstein,Recovered,
3/19/2020,Liechtenstein,Confirmed,28
3/19/2020,Liechtenstein,Deaths,0
3/19/2020,Liechtenstein,Recovered,0
3/20/2020,Liechtenstein,Confirmed,28
3/20/2020,Liechtenstein,Deaths,0
3/20/2020,Liechtenstein,Recovered,0
3/21/2020,Liechtenstein,Confirmed,28
3/21/2020,Liechtenstein,Deaths,0
3/21/2020,Liechtenstein,Recovered,0
3/22/2020,Liechtenstein,Confirmed,44
3/22/2020,Liechtenstein,Deaths,0
3/22/2020,Liechtenstein,Recovered,0
3/17/20,Lithuania,Confirmed,26
3/17/20,Lithuania,Deaths,0
3/17/20,Lithuania,Recovered,1
3/18/20,Lithuania,Confirmed,33
3/18/20,Lithuania,Deaths,0
3/18/20,Lithuania,Recovered,
3/19/2020,Lithuania,Confirmed,36
3/19/2020,Lithuania,Deaths,0
3/19/2020,Lithuania,Recovered,1
3/20/2020,Lithuania,Confirmed,49
3/20/2020,Lithuania,Deaths,0
3/20/2020,Lithuania,Recovered,1
3/21/2020,Lithuania,Confirmed,69
3/21/2020,Lithuania,Deaths,1
3/21/2020,Lithuania,Recovered,1
3/22/2020,Lithuania,Confirmed,105
3/22/2020,Lithuania,Deaths,1
3/22/2020,Lithuania,Recovered,1
3/17/20,Luxembourg,Confirmed,140
3/17/20,Luxembourg,Deaths,1
3/17/20,Luxembourg,Recovered,0
3/18/20,Luxembourg,Confirmed,203
3/18/20,Luxembourg,Deaths,2
3/18/20,Luxembourg,Recovered,
3/19/2020,Luxembourg,Confirmed,335
3/19/2020,Luxembourg,Deaths,4
3/19/2020,Luxembourg,Recovered,0
3/20/2020,Luxembourg,Confirmed,484
3/20/2020,Luxembourg,Deaths,5
3/20/2020,Luxembourg,Recovered,6
3/21/2020,Luxembourg,Confirmed,670
3/21/2020,Luxembourg,Deaths,8
3/21/2020,Luxembourg,Recovered,6
3/22/2020,Luxembourg,Confirmed,798
3/22/2020,Luxembourg,Deaths,8
3/22/2020,Luxembourg,Recovered,6
3/17/20,Macau,Confirmed,13
3/17/20,Macau,Deaths,0
3/17/20,Macau,Recovered,10
3/18/20,Macau,Confirmed,17
3/18/20,Macau,Deaths,0
3/18/20,Macau,Recovered,
3/19/2020,Macau,Confirmed,17
3/19/2020,Macau,Deaths,0
3/19/2020,Macau,Recovered,10
3/20/2020,Macau,Confirmed,17
3/20/2020,Macau,Deaths,0
3/20/2020,Macau,Recovered,10
3/21/2020,Macau,Confirmed,17
3/21/2020,Macau,Deaths,0
3/21/2020,Macau,Recovered,10
3/22/2020,Macau,Confirmed,19
3/22/2020,Macau,Deaths,0
3/22/2020,Macau,Recovered,10
3/20/2020,Madagascar,Confirmed,3
3/20/2020,Madagascar,Deaths,0
3/20/2020,Madagascar,Recovered,0
3/21/2020,Madagascar,Confirmed,3
3/21/2020,Madagascar,Deaths,0
3/21/2020,Madagascar,Recovered,0
3/22/2020,Madagascar,Confirmed,3
3/22/2020,Madagascar,Deaths,0
3/22/2020,Madagascar,Recovered,0
3/20/2020,Mainland China,Confirmed,"81,008"
3/20/2020,Mainland China,Deaths,"3,255"
3/20/2020,Mainland China,Recovered,"71,740"
3/17/20,Malaysia,Confirmed,673
3/17/20,Malaysia,Deaths,2
3/17/20,Malaysia,Recovered,49
3/18/20,Malaysia,Confirmed,790
3/18/20,Malaysia,Deaths,2
3/18/20,Malaysia,Recovered,
3/19/2020,Malaysia,Confirmed,900
3/19/2020,Malaysia,Deaths,2
3/19/2020,Malaysia,Recovered,75
3/20/2020,Malaysia,Confirmed,1030
3/20/2020,Malaysia,Deaths,3
3/20/2020,Malaysia,Recovered,87
3/21/2020,Malaysia,Confirmed,"1,183"
3/21/2020,Malaysia,Deaths,8
3/21/2020,Malaysia,Recovered,114
3/22/2020,Malaysia,Confirmed,"1,306"
3/22/2020,Malaysia,Deaths,10
3/22/2020,Malaysia,Recovered,139
3/17/20,Maldives,Confirmed,13
3/17/20,Maldives,Deaths,0
3/17/20,Maldives,Recovered,0
3/18/20,Maldives,Confirmed,13
3/18/20,Maldives,Deaths,0
3/18/20,Maldives,Recovered,
3/19/2020,Maldives,Confirmed,13
3/19/2020,Maldives,Deaths,0
3/19/2020,Maldives,Recovered,0
3/20/2020,Maldives,Confirmed,13
3/20/2020,Maldives,Deaths,0
3/20/2020,Maldives,Recovered,0
3/21/2020,Maldives,Confirmed,13
3/21/2020,Maldives,Deaths,0
3/21/2020,Maldives,Recovered,2
3/22/2020,Maldives,Confirmed,13
3/22/2020,Maldives,Deaths,0
3/22/2020,Maldives,Recovered,2
3/17/20,Malta,Confirmed,38
3/17/20,Malta,Deaths,0
3/17/20,Malta,Recovered,2
3/18/20,Malta,Confirmed,48
3/18/20,Malta,Deaths,0
3/18/20,Malta,Recovered,
3/19/2020,Malta,Confirmed,53
3/19/2020,Malta,Deaths,0
3/19/2020,Malta,Recovered,2
3/20/2020,Malta,Confirmed,64
3/20/2020,Malta,Deaths,0
3/20/2020,Malta,Recovered,2
3/21/2020,Malta,Confirmed,73
3/21/2020,Malta,Deaths,0
3/21/2020,Malta,Recovered,2
3/22/2020,Malta,Confirmed,90
3/22/2020,Malta,Deaths,0
3/22/2020,Malta,Recovered,2
3/17/20,Mauritania,Confirmed,1
3/17/20,Mauritania,Deaths,0
3/17/20,Mauritania,Recovered,0
3/18/20,Mauritania,Confirmed,2
3/18/20,Mauritania,Deaths,0
3/18/20,Mauritania,Recovered,
3/19/2020,Mauritania,Confirmed,2
3/19/2020,Mauritania,Deaths,0
3/19/2020,Mauritania,Recovered,0
3/20/2020,Mauritania,Confirmed,2
3/20/2020,Mauritania,Deaths,0
3/20/2020,Mauritania,Recovered,0
3/21/2020,Mauritania,Confirmed,2
3/21/2020,Mauritania,Deaths,0
3/21/2020,Mauritania,Recovered,0
3/22/2020,Mauritania,Confirmed,2
3/22/2020,Mauritania,Deaths,0
3/22/2020,Mauritania,Recovered,0
3/18/20,Mauritius,Confirmed,3
3/18/20,Mauritius,Deaths,0
3/18/20,Mauritius,Recovered,
3/19/2020,Mauritius,Confirmed,7
3/19/2020,Mauritius,Deaths,0
3/19/2020,Mauritius,Recovered,0
3/20/2020,Mauritius,Confirmed,12
3/20/2020,Mauritius,Deaths,0
3/20/2020,Mauritius,Recovered,0
3/21/2020,Mauritius,Confirmed,14
3/21/2020,Mauritius,Deaths,1
3/21/2020,Mauritius,Recovered,0
3/22/2020,Mauritius,Confirmed,18
3/22/2020,Mauritius,Deaths,1
3/22/2020,Mauritius,Recovered,0
3/17/20,Mexico,Confirmed,82
3/17/20,Mexico,Deaths,0
3/17/20,Mexico,Recovered,4
3/18/20,Mexico,Confirmed,93
3/18/20,Mexico,Deaths,0
3/18/20,Mexico,Recovered,
3/19/2020,Mexico,Confirmed,118
3/19/2020,Mexico,Deaths,1
3/19/2020,Mexico,Recovered,4
3/20/2020,Mexico,Confirmed,164
3/20/2020,Mexico,Deaths,1
3/20/2020,Mexico,Recovered,4
3/21/2020,Mexico,Confirmed,203
3/21/2020,Mexico,Deaths,2
3/21/2020,Mexico,Recovered,4
3/22/2020,Mexico,Confirmed,251
3/22/2020,Mexico,Deaths,2
3/22/2020,Mexico,Recovered,4
3/17/20,Moldova,Confirmed,29
3/17/20,Moldova,Deaths,0
3/17/20,Moldova,Recovered,1
3/18/20,Moldova,Confirmed,36
3/18/20,Moldova,Deaths,1
3/18/20,Moldova,Recovered,
3/19/2020,Moldova,Confirmed,49
3/19/2020,Moldova,Deaths,1
3/19/2020,Moldova,Recovered,1
3/20/2020,Moldova,Confirmed,49
3/20/2020,Moldova,Deaths,1
3/20/2020,Moldova,Recovered,1
3/21/2020,Moldova,Confirmed,80
3/21/2020,Moldova,Deaths,1
3/21/2020,Moldova,Recovered,2
3/22/2020,Moldova,Confirmed,94
3/22/2020,Moldova,Deaths,1
3/22/2020,Moldova,Recovered,2
3/17/20,Monaco,Confirmed,9
3/17/20,Monaco,Deaths,0
3/17/20,Monaco,Recovered,0
3/18/20,Monaco,Confirmed,9
3/18/20,Monaco,Deaths,0
3/18/20,Monaco,Recovered,
3/19/2020,Monaco,Confirmed,9
3/19/2020,Monaco,Deaths,0
3/19/2020,Monaco,Recovered,0
3/20/2020,Monaco,Confirmed,11
3/20/2020,Monaco,Deaths,0
3/20/2020,Monaco,Recovered,1
3/21/2020,Monaco,Confirmed,11
3/21/2020,Monaco,Deaths,0
3/21/2020,Monaco,Recovered,1
3/22/2020,Monaco,Confirmed,11
3/22/2020,Monaco,Deaths,0
3/22/2020,Monaco,Recovered,1
3/17/20,Mongolia,Confirmed,5
3/17/20,Mongolia,Deaths,0
3/17/20,Mongolia,Recovered,0
3/18/20,Mongolia,Confirmed,6
3/18/20,Mongolia,Deaths,0
3/18/20,Mongolia,Recovered,
3/19/2020,Mongolia,Confirmed,6
3/19/2020,Mongolia,Deaths,0
3/19/2020,Mongolia,Recovered,0
3/20/2020,Mongolia,Confirmed,6
3/20/2020,Mongolia,Deaths,0
3/20/2020,Mongolia,Recovered,0
3/21/2020,Mongolia,Confirmed,10
3/21/2020,Mongolia,Deaths,0
3/21/2020,Mongolia,Recovered,0
3/22/2020,Mongolia,Confirmed,10
3/22/2020,Mongolia,Deaths,0
3/22/2020,Mongolia,Recovered,0
3/17/20,Montenegro,Confirmed,2
3/17/20,Montenegro,Deaths,0
3/17/20,Montenegro,Recovered,0
3/18/20,Montenegro,Confirmed,8
3/18/20,Montenegro,Deaths,0
3/18/20,Montenegro,Recovered,
3/19/2020,Montenegro,Confirmed,8
3/19/2020,Montenegro,Deaths,0
3/19/2020,Montenegro,Recovered,0
3/20/2020,Montenegro,Confirmed,13
3/20/2020,Montenegro,Deaths,0
3/20/2020,Montenegro,Recovered,0
3/21/2020,Montenegro,Confirmed,14
3/21/2020,Montenegro,Deaths,0
3/21/2020,Montenegro,Recovered,0
3/22/2020,Montenegro,Confirmed,16
3/22/2020,Montenegro,Deaths,0
3/22/2020,Montenegro,Recovered,0
3/17/20,Morocco,Confirmed,44
3/17/20,Morocco,Deaths,2
3/17/20,Morocco,Recovered,1
3/18/20,Morocco,Confirmed,54
3/18/20,Morocco,Deaths,2
3/18/20,Morocco,Recovered,
3/19/2020,Morocco,Confirmed,63
3/19/2020,Morocco,Deaths,2
3/19/2020,Morocco,Recovered,2
3/20/2020,Morocco,Confirmed,77
3/20/2020,Morocco,Deaths,3
3/20/2020,Morocco,Recovered,2
3/21/2020,Morocco,Confirmed,96
3/21/2020,Morocco,Deaths,3
3/21/2020,Morocco,Recovered,3
3/22/2020,Morocco,Confirmed,104
3/22/2020,Morocco,Deaths,3
3/22/2020,Morocco,Recovered,3
3/22/2020,Mozambique,Confirmed,1
3/22/2020,Mozambique,Deaths,0
3/22/2020,Mozambique,Recovered,0
3/17/20,Namibia,Confirmed,2
3/17/20,Namibia,Deaths,0
3/17/20,Namibia,Recovered,0
3/18/20,Namibia,Confirmed,2
3/18/20,Namibia,Deaths,0
3/18/20,Namibia,Recovered,
3/19/2020,Namibia,Confirmed,3
3/19/2020,Namibia,Deaths,0
3/19/2020,Namibia,Recovered,0
3/20/2020,Namibia,Confirmed,3
3/20/2020,Namibia,Deaths,0
3/20/2020,Namibia,Recovered,0
3/21/2020,Namibia,Confirmed,3
3/21/2020,Namibia,Deaths,0
3/21/2020,Namibia,Recovered,0
3/22/2020,Namibia,Confirmed,3
3/22/2020,Namibia,Deaths,0
3/22/2020,Namibia,Recovered,0
3/17/20,Nepal,Confirmed,1
3/17/20,Nepal,Deaths,0
3/17/20,Nepal,Recovered,1
3/18/20,Nepal,Confirmed,1
3/18/20,Nepal,Deaths,0
3/18/20,Nepal,Recovered,
3/19/2020,Nepal,Confirmed,1
3/19/2020,Nepal,Deaths,0
3/19/2020,Nepal,Recovered,1
3/20/2020,Nepal,Confirmed,1
3/20/2020,Nepal,Deaths,0
3/20/2020,Nepal,Recovered,1
3/21/2020,Nepal,Confirmed,1
3/21/2020,Nepal,Deaths,0
3/21/2020,Nepal,Recovered,1
3/22/2020,Nepal,Confirmed,1
3/22/2020,Nepal,Deaths,0
3/22/2020,Nepal,Recovered,1
3/17/20,Netherlands,Confirmed,"1,711"
3/17/20,Netherlands,Deaths,43
3/17/20,Netherlands,Recovered,
3/18/20,Netherlands,Confirmed,"2,059"
3/18/20,Netherlands,Deaths,58
3/18/20,Netherlands,Recovered,
3/19/2020,Netherlands,Confirmed,"2,469"
3/19/2020,Netherlands,Deaths,77
3/19/2020,Netherlands,Recovered,
3/20/2020,Netherlands,Confirmed,"3,003"
3/20/2020,Netherlands,Deaths,107
3/20/2020,Netherlands,Recovered,
3/21/2020,Netherlands,Confirmed,"3,640"
3/21/2020,Netherlands,Deaths,137
3/21/2020,Netherlands,Recovered,
3/22/2020,Netherlands,Confirmed,"4,216"
3/22/2020,Netherlands,Deaths,180
3/22/2020,Netherlands,Recovered,
3/17/20,New Zealand,Confirmed,20
3/17/20,New Zealand,Deaths,0
3/17/20,New Zealand,Recovered,0
3/18/20,New Zealand,Confirmed,28
3/18/20,New Zealand,Deaths,0
3/18/20,New Zealand,Recovered,0
3/19/2020,New Zealand,Confirmed,39
3/19/2020,New Zealand,Deaths,0
3/19/2020,New Zealand,Recovered,0
3/20/2020,New Zealand,Confirmed,53
3/20/2020,New Zealand,Deaths,0
3/20/2020,New Zealand,Recovered,0
3/21/2020,New Zealand,Confirmed,66
3/21/2020,New Zealand,Deaths,0
3/21/2020,New Zealand,Recovered,0
3/22/2020,New Zealand,Confirmed,66
3/22/2020,New Zealand,Deaths,0
3/22/2020,New Zealand,Recovered,0
3/18/20,Nicaragua,Confirmed,1
3/18/20,Nicaragua,Deaths,0
3/18/20,Nicaragua,Recovered,
3/19/2020,Nicaragua,Confirmed,1
3/19/2020,Nicaragua,Deaths,0
3/19/2020,Nicaragua,Recovered,0
3/20/2020,Nicaragua,Confirmed,1
3/20/2020,Nicaragua,Deaths,0
3/20/2020,Nicaragua,Recovered,0
3/21/2020,Nicaragua,Confirmed,2
3/21/2020,Nicaragua,Deaths,0
3/21/2020,Nicaragua,Recovered,0
3/22/2020,Nicaragua,Confirmed,2
3/22/2020,Nicaragua,Deaths,0
3/22/2020,Nicaragua,Recovered,0
3/19/2020,Niger,Confirmed,1
3/19/2020,Niger,Deaths,0
3/19/2020,Niger,Recovered,0
3/20/2020,Niger,Confirmed,1
3/20/2020,Niger,Deaths,0
3/20/2020,Niger,Recovered,0
3/21/2020,Niger,Confirmed,1
3/21/2020,Niger,Deaths,0
3/21/2020,Niger,Recovered,0
3/22/2020,Niger,Confirmed,2
3/22/2020,Niger,Deaths,0
3/22/2020,Niger,Recovered,0
3/17/20,Nigeria,Confirmed,3
3/17/20,Nigeria,Deaths,0
3/17/20,Nigeria,Recovered,1
3/18/20,Nigeria,Confirmed,8
3/18/20,Nigeria,Deaths,0
3/18/20,Nigeria,Recovered,
3/19/2020,Nigeria,Confirmed,12
3/19/2020,Nigeria,Deaths,0
3/19/2020,Nigeria,Recovered,1
3/20/2020,Nigeria,Confirmed,12
3/20/2020,Nigeria,Deaths,0
3/20/2020,Nigeria,Recovered,1
3/21/2020,Nigeria,Confirmed,22
3/21/2020,Nigeria,Deaths,0
3/21/2020,Nigeria,Recovered,2
3/22/2020,Nigeria,Confirmed,27
3/22/2020,Nigeria,Deaths,0
3/22/2020,Nigeria,Recovered,2
3/17/20,North Macedonia,Confirmed,32
3/17/20,North Macedonia,Deaths,0
3/17/20,North Macedonia,Recovered,1
3/18/20,North Macedonia,Confirmed,43
3/18/20,North Macedonia,Deaths,0
3/18/20,North Macedonia,Recovered,
3/19/2020,North Macedonia,Confirmed,49
3/19/2020,North Macedonia,Deaths,0
3/19/2020,North Macedonia,Recovered,1
3/20/2020,North Macedonia,Confirmed,77
3/20/2020,North Macedonia,Deaths,0
3/20/2020,North Macedonia,Recovered,1
3/21/2020,North Macedonia,Confirmed,85
3/21/2020,North Macedonia,Deaths,0
3/21/2020,North Macedonia,Recovered,1
3/22/2020,North Macedonia,Confirmed,114
3/22/2020,North Macedonia,Deaths,1
3/22/2020,North Macedonia,Recovered,1
3/17/20,Northern Cyprus,Confirmed,7
3/17/20,Northern Cyprus,Deaths,0
3/17/20,Northern Cyprus,Recovered,0
3/18/20,Northern Cyprus,Confirmed,20
3/18/20,Northern Cyprus,Deaths,0
3/18/20,Northern Cyprus,Recovered,
3/20/2020,Northern Cyprus,Confirmed,33
3/20/2020,Northern Cyprus,Deaths,0
3/20/2020,Northern Cyprus,Recovered,0
3/21/2020,Northern Cyprus,Confirmed,35
3/21/2020,Northern Cyprus,Deaths,0
3/21/2020,Northern Cyprus,Recovered,3
3/22/2020,Northern Cyprus,Confirmed,35
3/22/2020,Northern Cyprus,Deaths,0
3/22/2020,Northern Cyprus,Recovered,3
3/17/20,Norway,Confirmed,"1,470"
3/17/20,Norway,Deaths,3
3/17/20,Norway,Recovered,1
3/18/20,Norway,Confirmed,"1,590"
3/18/20,Norway,Deaths,6
3/18/20,Norway,Recovered,
3/19/2020,Norway,Confirmed,"1,767"
3/19/2020,Norway,Deaths,7
3/19/2020,Norway,Recovered,
3/20/2020,Norway,Confirmed,"1,959"
3/20/2020,Norway,Deaths,7
3/20/2020,Norway,Recovered,
3/21/2020,Norway,Confirmed,"2,164"
3/21/2020,Norway,Deaths,7
3/21/2020,Norway,Recovered,
3/22/2020,Norway,Confirmed,"2,256"
3/22/2020,Norway,Deaths,7
3/22/2020,Norway,Recovered,
3/17/20,Oman,Confirmed,24
3/17/20,Oman,Deaths,0
3/17/20,Oman,Recovered,9
3/18/20,Oman,Confirmed,39
3/18/20,Oman,Deaths,0
3/18/20,Oman,Recovered,
3/19/2020,Oman,Confirmed,39
3/19/2020,Oman,Deaths,0
3/19/2020,Oman,Recovered,13
3/20/2020,Oman,Confirmed,48
3/20/2020,Oman,Deaths,0
3/20/2020,Oman,Recovered,13
3/21/2020,Oman,Confirmed,52
3/21/2020,Oman,Deaths,0
3/21/2020,Oman,Recovered,13
3/22/2020,Oman,Confirmed,55
3/22/2020,Oman,Deaths,0
3/22/2020,Oman,Recovered,17
3/17/20,Pakistan,Confirmed,247
3/17/20,Pakistan,Deaths,1
3/17/20,Pakistan,Recovered,2
3/18/20,Pakistan,Confirmed,307
3/18/20,Pakistan,Deaths,1
3/18/20,Pakistan,Recovered,
3/19/2020,Pakistan,Confirmed,453
3/19/2020,Pakistan,Deaths,2
3/19/2020,Pakistan,Recovered,13
3/20/2020,Pakistan,Confirmed,501
3/20/2020,Pakistan,Deaths,3
3/20/2020,Pakistan,Recovered,13
3/21/2020,Pakistan,Confirmed,729
3/21/2020,Pakistan,Deaths,3
3/21/2020,Pakistan,Recovered,5
3/22/2020,Pakistan,Confirmed,646
3/22/2020,Pakistan,Deaths,3
3/22/2020,Pakistan,Recovered,5
3/17/20,Palestine,Confirmed,41
3/17/20,Palestine,Deaths,0
3/17/20,Palestine,Recovered,0
3/18/20,Palestine,Confirmed,44
3/18/20,Palestine,Deaths,0
3/18/20,Palestine,Recovered,
3/19/2020,Palestine,Confirmed,47
3/19/2020,Palestine,Deaths,0
3/19/2020,Palestine,Recovered,0
3/20/2020,Palestine,Confirmed,48
3/20/2020,Palestine,Deaths,0
3/20/2020,Palestine,Recovered,17
3/21/2020,Palestine,Confirmed,48
3/21/2020,Palestine,Deaths,0
3/21/2020,Palestine,Recovered,17
3/22/2020,Palestine,Confirmed,59
3/22/2020,Palestine,Deaths,0
3/22/2020,Palestine,Recovered,17
3/17/20,Panama,Confirmed,86
3/17/20,Panama,Deaths,1
3/17/20,Panama,Recovered,0
3/18/20,Panama,Confirmed,109
3/18/20,Panama,Deaths,1
3/18/20,Panama,Recovered,
3/19/2020,Panama,Confirmed,137
3/19/2020,Panama,Deaths,1
3/19/2020,Panama,Recovered,1
3/20/2020,Panama,Confirmed,200
3/20/2020,Panama,Deaths,1
3/20/2020,Panama,Recovered,1
3/21/2020,Panama,Confirmed,245
3/21/2020,Panama,Deaths,3
3/21/2020,Panama,Recovered,1
3/22/2020,Panama,Confirmed,245
3/22/2020,Panama,Deaths,3
3/22/2020,Panama,Recovered,1
3/20/2020,Papua New Guinea,Confirmed,1
3/20/2020,Papua New Guinea,Deaths,0
3/20/2020,Papua New Guinea,Recovered,0
3/21/2020,Papua New Guinea,Confirmed,1
3/21/2020,Papua New Guinea,Deaths,0
3/21/2020,Papua New Guinea,Recovered,0
3/22/2020,Papua New Guinea,Confirmed,1
3/22/2020,Papua New Guinea,Deaths,0
3/22/2020,Papua New Guinea,Recovered,0
3/17/20,Paraguay,Confirmed,8
3/17/20,Paraguay,Deaths,0
3/17/20,Paraguay,Recovered,0
3/18/20,Paraguay,Confirmed,11
3/18/20,Paraguay,Deaths,0
3/18/20,Paraguay,Recovered,
3/19/2020,Paraguay,Confirmed,11
3/19/2020,Paraguay,Deaths,0
3/19/2020,Paraguay,Recovered,0
3/20/2020,Paraguay,Confirmed,13
3/20/2020,Paraguay,Deaths,0
3/20/2020,Paraguay,Recovered,0
3/21/2020,Paraguay,Confirmed,22
3/21/2020,Paraguay,Deaths,0
3/21/2020,Paraguay,Recovered,0
3/22/2020,Paraguay,Confirmed,22
3/22/2020,Paraguay,Deaths,1
3/22/2020,Paraguay,Recovered,0
3/17/20,Peru,Confirmed,117
3/17/20,Peru,Deaths,0
3/17/20,Peru,Recovered,1
3/18/20,Peru,Confirmed,145
3/18/20,Peru,Deaths,0
3/18/20,Peru,Recovered,
3/19/2020,Peru,Confirmed,145
3/19/2020,Peru,Deaths,0
3/19/2020,Peru,Recovered,1
3/20/2020,Peru,Confirmed,263
3/20/2020,Peru,Deaths,4
3/20/2020,Peru,Recovered,1
3/21/2020,Peru,Confirmed,318
3/21/2020,Peru,Deaths,5
3/21/2020,Peru,Recovered,1
