Date,Country,Type,Cases
3/22/2020,Chad,Critical,N/A
3/22/2020,Chad,Recovered,N/A
3/17/2020,Chile,Confirmed,201
3/17/2020,Chile,Deaths,0
3/17/2020,Chile,Critical,
3/17/2020,Chile,Recovered,
3/18/2020,Chile,Confirmed,238
3/18/2020,Chile,Deaths,0
3/18/2020,Chile,Critical,
3/18/2020,Chile,Recovered,
3/19/2020,Chile,Confirmed,238
3/19/2020,Chile,Deaths,0
3/19/2020,Chile,Critical,
3/19/2020,Chile,Recovered,
3/20/2020,Chile,Confirmed,434
3/20/2020,Chile,Deaths,0
3/20/2020,Chile,Critical,0
3/20/2020,Chile,Recovered,0
3/21/2020,Chile,Confirmed,537
3/21/2020,Chile,Deaths,0
3/21/2020,Chile,Critical,N/A
3/21/2020,Chile,Recovered,8
3/22/2020,Chile,Confirmed,632
3/22/2020,Chile,Deaths,0
3/22/2020,Chile,Critical,N/A
3/22/2020,Chile,Recovered,8
3/17/2020,China,Confirmed,80881
3/17/2020,China,Deaths,3226
3/17/2020,China,Critical,
3/17/2020,China,Recovered,68869
3/18/2020,China,Confirmed,80928
3/18/2020,China,Deaths,3245
3/18/2020,China,Critical,
3/18/2020,China,Recovered,70420
3/19/2020,China,Confirmed,80928
3/19/2020,China,Deaths,3245
3/19/2020,China,Critical,
3/19/2020,China,Recovered,70420
3/20/2020,China,Confirmed,80967
3/20/2020,China,Deaths,3248
3/20/2020,China,Critical,2314
3/20/2020,China,Recovered,70420
3/21/2020,China,Confirmed,81054
3/21/2020,China,Deaths,3261
3/21/2020,China,Critical,1963
3/21/2020,China,Recovered,72440
3/22/2020,China,Confirmed,81054
3/22/2020,China,Deaths,3261
3/22/2020,China,Critical,1963
3/22/2020,China,Recovered,72440
3/17/2020,Colombia,Confirmed,57
3/17/2020,Colombia,Deaths,0
3/17/2020,Colombia,Critical,
3/17/2020,Colombia,Recovered,
3/18/2020,Colombia,Confirmed,102
3/18/2020,Colombia,Deaths,0
3/18/2020,Colombia,Critical,
3/18/2020,Colombia,Recovered,
3/19/2020,Colombia,Confirmed,102
3/19/2020,Colombia,Deaths,0
3/19/2020,Colombia,Critical,
3/19/2020,Colombia,Recovered,
3/20/2020,Colombia,Confirmed,128
3/20/2020,Colombia,Deaths,0
3/20/2020,Colombia,Critical,0
3/20/2020,Colombia,Recovered,0
3/21/2020,Colombia,Confirmed,158
3/21/2020,Colombia,Deaths,0
3/21/2020,Colombia,Critical,N/A
3/21/2020,Colombia,Recovered,N/A
3/22/2020,Colombia,Confirmed,210
3/22/2020,Colombia,Deaths,1
3/22/2020,Colombia,Critical,N/A
3/22/2020,Colombia,Recovered,N/A
3/17/2020,Congo Republic,Confirmed,1
3/17/2020,Congo Republic,Deaths,0
3/17/2020,Congo Republic,Critical,
3/17/2020,Congo Republic,Recovered,
3/18/2020,Congo Republic,Confirmed,1
3/18/2020,Congo Republic,Deaths,0
3/18/2020,Congo Republic,Critical,
3/18/2020,Congo Republic,Recovered,
3/19/2020,Congo Republic,Confirmed,3
3/19/2020,Congo Republic,Deaths,0
3/19/2020,Congo Republic,Critical,
3/19/2020,Congo Republic,Recovered,
3/20/2020,Congo Republic,Confirmed,3
3/20/2020,Congo Republic,Deaths,0
3/20/2020,Congo Republic,Critical,0
3/20/2020,Congo Republic,Recovered,0
3/21/2020,Congo Republic,Confirmed,3
3/21/2020,Congo Republic,Deaths,0
3/21/2020,Congo Republic,Critical,N/A
3/21/2020,Congo Republic,Recovered,N/A
3/22/2020,Congo Republic,Confirmed,3
3/22/2020,Congo Republic,Deaths,0
3/22/2020,Congo Republic,Critical,N/A
3/22/2020,Congo Republic,Recovered,N/A
3/17/2020,Costa Rica,Confirmed,41
3/17/2020,Costa Rica,Deaths,0
3/17/2020,Costa Rica,Critical,
3/17/2020,Costa Rica,Recovered,
3/18/2020,Costa Rica,Confirmed,50
3/18/2020,Costa Rica,Deaths,0
3/18/2020,Costa Rica,Critical,
3/18/2020,Costa Rica,Recovered,
3/19/2020,Costa Rica,Confirmed,69
3/19/2020,Costa Rica,Deaths,1
3/19/2020,Costa Rica,Critical,
3/19/2020,Costa Rica,Recovered,
3/20/2020,Costa Rica,Confirmed,87
3/20/2020,Costa Rica,Deaths,2
3/20/2020,Costa Rica,Critical,1
3/20/2020,Costa Rica,Recovered,0
3/21/2020,Costa Rica,Confirmed,113
3/21/2020,Costa Rica,Deaths,2
3/21/2020,Costa Rica,Critical,1
3/21/2020,Costa Rica,Recovered,N/A
3/22/2020,Costa Rica,Confirmed,117
3/22/2020,Costa Rica,Deaths,2
3/22/2020,Costa Rica,Critical,1
3/22/2020,Costa Rica,Recovered,2
3/17/2020,Croatia,Confirmed,65
3/17/2020,Croatia,Deaths,0
3/17/2020,Croatia,Critical,
3/17/2020,Croatia,Recovered,1
3/18/2020,Croatia,Confirmed,65
3/18/2020,Croatia,Deaths,0
3/18/2020,Croatia,Critical,
3/18/2020,Croatia,Recovered,4
3/19/2020,Croatia,Confirmed,97
3/19/2020,Croatia,Deaths,0
3/19/2020,Croatia,Critical,
3/19/2020,Croatia,Recovered,4
3/20/2020,Croatia,Confirmed,110
3/20/2020,Croatia,Deaths,1
3/20/2020,Croatia,Critical,0
3/20/2020,Croatia,Recovered,4
3/21/2020,Croatia,Confirmed,168
3/21/2020,Croatia,Deaths,1
3/21/2020,Croatia,Critical,N/A
3/21/2020,Croatia,Recovered,5
3/22/2020,Croatia,Confirmed,254
3/22/2020,Croatia,Deaths,1
3/22/2020,Croatia,Critical,N/A
3/22/2020,Croatia,Recovered,5
3/17/2020,Cuba,Confirmed,5
3/17/2020,Cuba,Deaths,0
3/17/2020,Cuba,Critical,
3/17/2020,Cuba,Recovered,
3/18/2020,Cuba,Confirmed,11
3/18/2020,Cuba,Deaths,1
3/18/2020,Cuba,Critical,1
3/18/2020,Cuba,Recovered,
3/19/2020,Cuba,Confirmed,11
3/19/2020,Cuba,Deaths,1
3/19/2020,Cuba,Critical,1
3/19/2020,Cuba,Recovered,
3/20/2020,Cuba,Confirmed,16
3/20/2020,Cuba,Deaths,1
3/20/2020,Cuba,Critical,1
3/20/2020,Cuba,Recovered,0
3/21/2020,Cuba,Confirmed,21
3/21/2020,Cuba,Deaths,1
3/21/2020,Cuba,Critical,0
3/21/2020,Cuba,Recovered,0
3/22/2020,Cuba,Confirmed,25
3/22/2020,Cuba,Deaths,1
3/22/2020,Cuba,Critical,2
3/22/2020,Cuba,Recovered,2
3/19/2020,Curaçao,Confirmed,3
3/19/2020,Curaçao,Deaths,1
3/19/2020,Curaçao,Critical,
3/19/2020,Curaçao,Recovered,
3/20/2020,Curaçao,Confirmed,3
3/20/2020,Curaçao,Deaths,1
3/20/2020,Curaçao,Critical,0
3/20/2020,Curaçao,Recovered,0
3/21/2020,Curaçao,Confirmed,3
3/21/2020,Curaçao,Deaths,1
3/21/2020,Curaçao,Critical,N/A
3/21/2020,Curaçao,Recovered,N/A
3/22/2020,Curaçao,Confirmed,3
3/22/2020,Curaçao,Deaths,1
3/22/2020,Curaçao,Critical,N/A
3/22/2020,Curaçao,Recovered,N/A
3/17/2020,Cyprus,Confirmed,46
3/17/2020,Cyprus,Deaths,0
3/17/2020,Cyprus,Critical,
3/17/2020,Cyprus,Recovered,
3/18/2020,Cyprus,Confirmed,49
3/18/2020,Cyprus,Deaths,0
3/18/2020,Cyprus,Critical,
3/18/2020,Cyprus,Recovered,
3/19/2020,Cyprus,Confirmed,59
3/19/2020,Cyprus,Deaths,0
3/19/2020,Cyprus,Critical,
3/19/2020,Cyprus,Recovered,
3/20/2020,Cyprus,Confirmed,67
3/20/2020,Cyprus,Deaths,0
3/20/2020,Cyprus,Critical,0
3/20/2020,Cyprus,Recovered,0
3/21/2020,Cyprus,Confirmed,84
3/21/2020,Cyprus,Deaths,1
3/21/2020,Cyprus,Critical,N/A
3/21/2020,Cyprus,Recovered,N/A
3/22/2020,Cyprus,Confirmed,84
3/22/2020,Cyprus,Deaths,1
3/22/2020,Cyprus,Critical,N/A
3/22/2020,Cyprus,Recovered,N/A
3/17/2020,Czech Republic,Confirmed,434
3/17/2020,Czech Republic,Deaths,0
3/17/2020,Czech Republic,Critical,0
3/17/2020,Czech Republic,Recovered,3
3/18/2020,Czech Republic,Confirmed,464
3/18/2020,Czech Republic,Deaths,0
3/18/2020,Czech Republic,Critical,0
3/18/2020,Czech Republic,Recovered,3
3/19/2020,Czech Republic,Confirmed,694
3/19/2020,Czech Republic,Deaths,0
3/19/2020,Czech Republic,Critical,0
3/19/2020,Czech Republic,Recovered,3
3/20/2020,Czech Republic,Confirmed,833
3/20/2020,Czech Republic,Deaths,0
3/20/2020,Czech Republic,Critical,2
3/20/2020,Czech Republic,Recovered,4
3/21/2020,Czech Republic,Confirmed,995
3/21/2020,Czech Republic,Deaths,0
3/21/2020,Czech Republic,Critical,2
3/21/2020,Czech Republic,Recovered,6
3/22/2020,Czech Republic,Confirmed,1120
3/22/2020,Czech Republic,Deaths,1
3/22/2020,Czech Republic,Critical,2
3/22/2020,Czech Republic,Recovered,6
3/17/2020,Denmark,Confirmed,1024
3/17/2020,Denmark,Deaths,4
3/17/2020,Denmark,Critical,
3/17/2020,Denmark,Recovered,
3/18/2020,Denmark,Confirmed,1091
3/18/2020,Denmark,Deaths,4
3/18/2020,Denmark,Critical,
3/18/2020,Denmark,Recovered,
3/19/2020,Denmark,Confirmed,1223
3/19/2020,Denmark,Deaths,6
3/19/2020,Denmark,Critical,
3/19/2020,Denmark,Recovered,
3/20/2020,Denmark,Confirmed,1335
3/20/2020,Denmark,Deaths,9
3/20/2020,Denmark,Critical,0
3/20/2020,Denmark,Recovered,0
3/21/2020,Denmark,Confirmed,1418
3/21/2020,Denmark,Deaths,13
3/21/2020,Denmark,Critical,37
3/21/2020,Denmark,Recovered,3
3/22/2020,Denmark,Confirmed,1510
3/22/2020,Denmark,Deaths,13
3/22/2020,Denmark,Critical,46
3/22/2020,Denmark,Recovered,3
3/17/2020,Diamond Princess,Confirmed,712
3/17/2020,Diamond Princess,Deaths,7
3/17/2020,Diamond Princess,Critical,
3/17/2020,Diamond Princess,Recovered,458
3/18/2020,Diamond Princess,Confirmed,712
3/18/2020,Diamond Princess,Deaths,7
3/18/2020,Diamond Princess,Critical,
3/18/2020,Diamond Princess,Recovered,458
3/19/2020,Diamond Princess,Confirmed,712
3/19/2020,Diamond Princess,Deaths,7
3/19/2020,Diamond Princess,Critical,
3/19/2020,Diamond Princess,Recovered,551
3/20/2020,Diamond Princess,Confirmed,712
3/20/2020,Diamond Princess,Deaths,7
3/20/2020,Diamond Princess,Critical,12
3/20/2020,Diamond Princess,Recovered,551
3/21/2020,Diamond Princess,Confirmed,712
3/21/2020,Diamond Princess,Deaths,8
3/21/2020,Diamond Princess,Critical,12
3/21/2020,Diamond Princess,Recovered,551
3/22/2020,Diamond Princess,Confirmed,712
3/22/2020,Diamond Princess,Deaths,8
3/22/2020,Diamond Princess,Critical,12
3/22/2020,Diamond Princess,Recovered,551
3/18/2020,Djibouti,Confirmed,1
3/18/2020,Djibouti,Deaths,0
3/18/2020,Djibouti,Critical,
3/18/2020,Djibouti,Recovered,
3/19/2020,Djibouti,Confirmed,1
3/19/2020,Djibouti,Deaths,0
3/19/2020,Djibouti,Critical,
3/19/2020,Djibouti,Recovered,
3/20/2020,Djibouti,Confirmed,1
3/20/2020,Djibouti,Deaths,0
3/20/2020,Djibouti,Critical,0
3/20/2020,Djibouti,Recovered,0
3/21/2020,Djibouti,Confirmed,1
3/21/2020,Djibouti,Deaths,0
3/21/2020,Djibouti,Critical,N/A
3/21/2020,Djibouti,Recovered,N/A
3/22/2020,Djibouti,Confirmed,1
3/22/2020,Djibouti,Deaths,0
3/22/2020,Djibouti,Critical,N/A
3/22/2020,Djibouti,Recovered,N/A
3/17/2020,Dominican Republic,Confirmed,21
3/17/2020,Dominican Republic,Deaths,1
3/17/2020,Dominican Republic,Critical,
3/17/2020,Dominican Republic,Recovered,
3/18/2020,Dominican Republic,Confirmed,21
3/18/2020,Dominican Republic,Deaths,1
3/18/2020,Dominican Republic,Critical,
3/18/2020,Dominican Republic,Recovered,
3/19/2020,Dominican Republic,Confirmed,34
3/19/2020,Dominican Republic,Deaths,2
3/19/2020,Dominican Republic,Critical,
3/19/2020,Dominican Republic,Recovered,
3/20/2020,Dominican Republic,Confirmed,34
3/20/2020,Dominican Republic,Deaths,2
3/20/2020,Dominican Republic,Critical,0
3/20/2020,Dominican Republic,Recovered,0
3/21/2020,Dominican Republic,Confirmed,72
3/21/2020,Dominican Republic,Deaths,2
3/21/2020,Dominican Republic,Critical,N/A
3/21/2020,Dominican Republic,Recovered,N/A
3/22/2020,Dominican Republic,Confirmed,112
3/22/2020,Dominican Republic,Deaths,3
3/22/2020,Dominican Republic,Critical,N/A
3/22/2020,Dominican Republic,Recovered,N/A
3/17/2020,DR Congo,Confirmed,3
3/17/2020,DR Congo,Deaths,0
3/17/2020,DR Congo,Critical,
3/17/2020,DR Congo,Recovered,
3/18/2020,DR Congo,Confirmed,7
3/18/2020,DR Congo,Deaths,0
3/18/2020,DR Congo,Critical,
3/18/2020,DR Congo,Recovered,
3/19/2020,DR Congo,Confirmed,14
3/19/2020,DR Congo,Deaths,0
3/19/2020,DR Congo,Critical,
3/19/2020,DR Congo,Recovered,
3/20/2020,DR Congo,Confirmed,18
3/20/2020,DR Congo,Deaths,0
3/20/2020,DR Congo,Critical,0
3/20/2020,DR Congo,Recovered,0
3/21/2020,DR Congo,Confirmed,23
3/21/2020,DR Congo,Deaths,1
3/21/2020,DR Congo,Critical,N/A
3/21/2020,DR Congo,Recovered,N/A
3/22/2020,DR Congo,Confirmed,30
3/22/2020,DR Congo,Deaths,1
3/22/2020,DR Congo,Critical,N/A
3/22/2020,DR Congo,Recovered,N/A
3/17/2020,Ecuador,Confirmed,58
3/17/2020,Ecuador,Deaths,2
3/17/2020,Ecuador,Critical,
3/17/2020,Ecuador,Recovered,
3/18/2020,Ecuador,Confirmed,168
3/18/2020,Ecuador,Deaths,3
3/18/2020,Ecuador,Critical,
3/18/2020,Ecuador,Recovered,
3/19/2020,Ecuador,Confirmed,168
3/19/2020,Ecuador,Deaths,3
3/19/2020,Ecuador,Critical,
3/19/2020,Ecuador,Recovered,
3/20/2020,Ecuador,Confirmed,426
3/20/2020,Ecuador,Deaths,7
3/20/2020,Ecuador,Critical,6
3/20/2020,Ecuador,Recovered,3
3/21/2020,Ecuador,Confirmed,532
3/21/2020,Ecuador,Deaths,7
3/21/2020,Ecuador,Critical,6
3/21/2020,Ecuador,Recovered,3
3/22/2020,Ecuador,Confirmed,789
3/22/2020,Ecuador,Deaths,14
3/22/2020,Ecuador,Critical,6
3/22/2020,Ecuador,Recovered,3
3/17/2020,Egypt,Confirmed,196
3/17/2020,Egypt,Deaths,6
3/17/2020,Egypt,Critical,
3/17/2020,Egypt,Recovered,26
3/18/2020,Egypt,Confirmed,196
3/18/2020,Egypt,Deaths,6
3/18/2020,Egypt,Critical,
3/18/2020,Egypt,Recovered,26
3/19/2020,Egypt,Confirmed,210
3/19/2020,Egypt,Deaths,6
3/19/2020,Egypt,Critical,
3/19/2020,Egypt,Recovered,28
3/20/2020,Egypt,Confirmed,256
3/20/2020,Egypt,Deaths,7
3/20/2020,Egypt,Critical,0
3/20/2020,Egypt,Recovered,28
3/21/2020,Egypt,Confirmed,294
3/21/2020,Egypt,Deaths,10
3/21/2020,Egypt,Critical,N/A
3/21/2020,Egypt,Recovered,41
3/22/2020,Egypt,Confirmed,327
3/22/2020,Egypt,Deaths,14
3/22/2020,Egypt,Critical,N/A
3/22/2020,Egypt,Recovered,56
3/18/2020,El Salvador,Confirmed,1
3/18/2020,El Salvador,Deaths,0
3/18/2020,El Salvador,Critical,
3/18/2020,El Salvador,Recovered,
3/19/2020,El Salvador,Confirmed,1
3/19/2020,El Salvador,Deaths,0
3/19/2020,El Salvador,Critical,
3/19/2020,El Salvador,Recovered,
3/20/2020,El Salvador,Confirmed,1
3/20/2020,El Salvador,Deaths,0
3/20/2020,El Salvador,Critical,0
3/20/2020,El Salvador,Recovered,0
3/21/2020,El Salvador,Confirmed,3
3/21/2020,El Salvador,Deaths,0
3/21/2020,El Salvador,Critical,N/A
3/21/2020,El Salvador,Recovered,N/A
3/22/2020,El Salvador,Confirmed,3
3/22/2020,El Salvador,Deaths,0
3/22/2020,El Salvador,Critical,N/A
3/22/2020,El Salvador,Recovered,N/A
3/17/2020,Equatorial Guinea,Confirmed,1
3/17/2020,Equatorial Guinea,Deaths,0
3/17/2020,Equatorial Guinea,Critical,
3/17/2020,Equatorial Guinea,Recovered,
3/18/2020,Equatorial Guinea,Confirmed,3
3/18/2020,Equatorial Guinea,Deaths,0
3/18/2020,Equatorial Guinea,Critical,
3/18/2020,Equatorial Guinea,Recovered,
3/19/2020,Equatorial Guinea,Confirmed,3
3/19/2020,Equatorial Guinea,Deaths,0
3/19/2020,Equatorial Guinea,Critical,
3/19/2020,Equatorial Guinea,Recovered,
3/20/2020,Equatorial Guinea,Confirmed,6
3/20/2020,Equatorial Guinea,Deaths,0
3/20/2020,Equatorial Guinea,Critical,0
3/20/2020,Equatorial Guinea,Recovered,0
3/21/2020,Equatorial Guinea,Confirmed,6
3/21/2020,Equatorial Guinea,Deaths,0
3/21/2020,Equatorial Guinea,Critical,N/A
3/21/2020,Equatorial Guinea,Recovered,N/A
3/22/2020,Equatorial Guinea,Confirmed,6
3/22/2020,Equatorial Guinea,Deaths,0
3/22/2020,Equatorial Guinea,Critical,N/A
3/22/2020,Equatorial Guinea,Recovered,N/A
3/17/2020,Estonia,Confirmed,205
3/17/2020,Estonia,Deaths,0
3/17/2020,Estonia,Critical,
3/17/2020,Estonia,Recovered,1
3/18/2020,Estonia,Confirmed,258
3/18/2020,Estonia,Deaths,0
3/18/2020,Estonia,Critical,
3/18/2020,Estonia,Recovered,1
3/19/2020,Estonia,Confirmed,267
3/19/2020,Estonia,Deaths,0
3/19/2020,Estonia,Critical,
3/19/2020,Estonia,Recovered,1
3/20/2020,Estonia,Confirmed,267
3/20/2020,Estonia,Deaths,0
3/20/2020,Estonia,Critical,0
3/20/2020,Estonia,Recovered,1
3/21/2020,Estonia,Confirmed,306
3/21/2020,Estonia,Deaths,0
3/21/2020,Estonia,Critical,N/A
3/21/2020,Estonia,Recovered,2
3/22/2020,Estonia,Confirmed,326
3/22/2020,Estonia,Deaths,0
3/22/2020,Estonia,Critical,N/A
3/22/2020,Estonia,Recovered,2
3/17/2020,Eswatini,Confirmed,1
3/17/2020,Eswatini,Deaths,0
3/17/2020,Eswatini,Critical,
3/17/2020,Eswatini,Recovered,
3/18/2020,Eswatini,Confirmed,1
3/18/2020,Eswatini,Deaths,0
3/18/2020,Eswatini,Critical,
3/18/2020,Eswatini,Recovered,
3/19/2020,Eswatini,Confirmed,1
3/19/2020,Eswatini,Deaths,0
3/19/2020,Eswatini,Critical,
3/19/2020,Eswatini,Recovered,
3/20/2020,Eswatini,Confirmed,1
3/20/2020,Eswatini,Deaths,0
3/20/2020,Eswatini,Critical,0
3/20/2020,Eswatini,Recovered,0
3/21/2020,Eswatini,Confirmed,1
3/21/2020,Eswatini,Deaths,0
3/21/2020,Eswatini,Critical,0
3/21/2020,Eswatini,Recovered,0
3/22/2020,Eswatini,Confirmed,1
3/22/2020,Eswatini,Deaths,0
3/22/2020,Eswatini,Critical,0
3/22/2020,Eswatini,Recovered,0
3/17/2020,Ethiopia,Confirmed,5
3/17/2020,Ethiopia,Deaths,0
3/17/2020,Ethiopia,Critical,
3/17/2020,Ethiopia,Recovered,
3/18/2020,Ethiopia,Confirmed,6
3/18/2020,Ethiopia,Deaths,0
3/18/2020,Ethiopia,Critical,
3/18/2020,Ethiopia,Recovered,
3/19/2020,Ethiopia,Confirmed,9
3/19/2020,Ethiopia,Deaths,0
3/19/2020,Ethiopia,Critical,
3/19/2020,Ethiopia,Recovered,
3/20/2020,Ethiopia,Confirmed,9
3/20/2020,Ethiopia,Deaths,0
3/20/2020,Ethiopia,Critical,0
3/20/2020,Ethiopia,Recovered,0
3/21/2020,Ethiopia,Confirmed,9
3/21/2020,Ethiopia,Deaths,0
3/21/2020,Ethiopia,Critical,N/A
3/21/2020,Ethiopia,Recovered,N/A
3/22/2020,Ethiopia,Confirmed,9
3/22/2020,Ethiopia,Deaths,0
3/22/2020,Ethiopia,Critical,N/A
3/22/2020,Ethiopia,Recovered,N/A
3/20/2020,Fiji,Confirmed,1
3/20/2020,Fiji,Deaths,0
3/20/2020,Fiji,Critical,0
3/20/2020,Fiji,Recovered,0
3/21/2020,Fiji,Confirmed,2
3/21/2020,Fiji,Deaths,0
3/21/2020,Fiji,Critical,N/A
3/21/2020,Fiji,Recovered,0
3/22/2020,Fiji,Confirmed,2
3/22/2020,Fiji,Deaths,0
3/22/2020,Fiji,Critical,N/A
3/22/2020,Fiji,Recovered,0
3/17/2020,Finland,Confirmed,319
3/17/2020,Finland,Deaths,0
3/17/2020,Finland,Critical,
3/17/2020,Finland,Recovered,1
3/18/2020,Finland,Confirmed,333
3/18/2020,Finland,Deaths,0
3/18/2020,Finland,Critical,
3/18/2020,Finland,Recovered,10
3/19/2020,Finland,Confirmed,400
3/19/2020,Finland,Deaths,0
3/19/2020,Finland,Critical,
3/19/2020,Finland,Recovered,10
3/20/2020,Finland,Confirmed,450
3/20/2020,Finland,Deaths,0
3/20/2020,Finland,Critical,0
3/20/2020,Finland,Recovered,10
3/21/2020,Finland,Confirmed,521
3/21/2020,Finland,Deaths,1
3/21/2020,Finland,Critical,N/A
3/21/2020,Finland,Recovered,10
3/22/2020,Finland,Confirmed,626
3/22/2020,Finland,Deaths,1
3/22/2020,Finland,Critical,N/A
3/22/2020,Finland,Recovered,10
3/17/2020,France,Confirmed,7730
3/17/2020,France,Deaths,175
3/17/2020,France,Critical,
3/17/2020,France,Recovered,12
3/18/2020,France,Confirmed,9134
3/18/2020,France,Deaths,264
3/18/2020,France,Critical,
3/18/2020,France,Recovered,12
3/19/2020,France,Confirmed,10995
3/19/2020,France,Deaths,372
3/19/2020,France,Critical,
3/19/2020,France,Recovered,12
3/20/2020,France,Confirmed,12612
3/20/2020,France,Deaths,450
3/20/2020,France,Critical,1297
3/20/2020,France,Recovered,1587
3/21/2020,France,Confirmed,14459
3/21/2020,France,Deaths,562
3/21/2020,France,Critical,1297
3/21/2020,France,Recovered,1587
3/22/2020,France,Confirmed,16018
3/22/2020,France,Deaths,674
3/22/2020,France,Critical,1746
3/22/2020,France,Recovered,1587
3/19/2020,French Polynesia,Confirmed,6
3/19/2020,French Polynesia,Deaths,0
3/19/2020,French Polynesia,Critical,
3/19/2020,French Polynesia,Recovered,
3/20/2020,French Polynesia,Confirmed,11
3/20/2020,French Polynesia,Deaths,0
3/20/2020,French Polynesia,Critical,0
3/20/2020,French Polynesia,Recovered,0
3/21/2020,French Polynesia,Confirmed,11
3/21/2020,French Polynesia,Deaths,0
3/21/2020,French Polynesia,Critical,N/A
3/21/2020,French Polynesia,Recovered,N/A
3/22/2020,French Polynesia,Confirmed,11
3/22/2020,French Polynesia,Deaths,0
3/22/2020,French Polynesia,Critical,N/A
3/22/2020,French Polynesia,Recovered,N/A
3/17/2020,Gabon,Confirmed,1
3/17/2020,Gabon,Deaths,0
3/17/2020,Gabon,Critical,
3/17/2020,Gabon,Recovered,
3/18/2020,Gabon,Confirmed,3
3/18/2020,Gabon,Deaths,0
3/18/2020,Gabon,Critical,
3/18/2020,Gabon,Recovered,
3/19/2020,Gabon,Confirmed,3
3/19/2020,Gabon,Deaths,0
3/19/2020,Gabon,Critical,
3/19/2020,Gabon,Recovered,
3/20/2020,Gabon,Confirmed,3
3/20/2020,Gabon,Deaths,0
3/20/2020,Gabon,Critical,0
3/20/2020,Gabon,Recovered,0
3/21/2020,Gabon,Confirmed,4
3/21/2020,Gabon,Deaths,1
3/21/2020,Gabon,Critical,N/A
3/21/2020,Gabon,Recovered,N/A
3/22/2020,Gabon,Confirmed,4
3/22/2020,Gabon,Deaths,1
3/22/2020,Gabon,Critical,N/A
3/22/2020,Gabon,Recovered,N/A
3/17/2020,Gambia,Confirmed,1
3/17/2020,Gambia,Deaths,0
3/17/2020,Gambia,Critical,
3/17/2020,Gambia,Recovered,
3/18/2020,Gambia,Confirmed,1
3/18/2020,Gambia,Deaths,0
3/18/2020,Gambia,Critical,
3/18/2020,Gambia,Recovered,
3/19/2020,Gambia,Confirmed,1
3/19/2020,Gambia,Deaths,0
3/19/2020,Gambia,Critical,
3/19/2020,Gambia,Recovered,
3/20/2020,Gambia,Confirmed,1
3/20/2020,Gambia,Deaths,0
3/20/2020,Gambia,Critical,0
3/20/2020,Gambia,Recovered,0
3/21/2020,Gambia,Confirmed,1
3/21/2020,Gambia,Deaths,0
3/21/2020,Gambia,Critical,N/A
3/21/2020,Gambia,Recovered,N/A
3/22/2020,Gambia,Confirmed,1
3/22/2020,Gambia,Deaths,0
3/22/2020,Gambia,Critical,N/A
3/22/2020,Gambia,Recovered,N/A
3/17/2020,Georgia,Confirmed,35
3/17/2020,Georgia,Deaths,0
3/17/2020,Georgia,Critical,
3/17/2020,Georgia,Recovered,1
3/18/2020,Georgia,Confirmed,38
3/18/2020,Georgia,Deaths,0
3/18/2020,Georgia,Critical,
3/18/2020,Georgia,Recovered,1
3/19/2020,Georgia,Confirmed,40
3/19/2020,Georgia,Deaths,0
3/19/2020,Georgia,Critical,
3/19/2020,Georgia,Recovered,1
3/20/2020,Georgia,Confirmed,44
3/20/2020,Georgia,Deaths,0
3/20/2020,Georgia,Critical,1
3/20/2020,Georgia,Recovered,1
3/21/2020,Georgia,Confirmed,47
3/21/2020,Georgia,Deaths,0
3/21/2020,Georgia,Critical,1
3/21/2020,Georgia,Recovered,1
3/22/2020,Georgia,Confirmed,54
3/22/2020,Georgia,Deaths,0
3/22/2020,Georgia,Critical,1
3/22/2020,Georgia,Recovered,3
3/17/2020,Germany,Confirmed,9360
3/17/2020,Germany,Deaths,26
3/17/2020,Germany,Critical,2
3/17/2020,Germany,Recovered,67
3/18/2020,Germany,Confirmed,12327
3/18/2020,Germany,Deaths,28
3/18/2020,Germany,Critical,2
3/18/2020,Germany,Recovered,105
3/19/2020,Germany,Confirmed,15320
3/19/2020,Germany,Deaths,44
3/19/2020,Germany,Critical,2
3/19/2020,Germany,Recovered,115
3/20/2020,Germany,Confirmed,19848
3/20/2020,Germany,Deaths,60
3/20/2020,Germany,Critical,2
3/20/2020,Germany,Recovered,115
3/21/2020,Germany,Confirmed,22364
3/21/2020,Germany,Deaths,84
3/21/2020,Germany,Critical,N/A
3/21/2020,Germany,Recovered,239
3/22/2020,Germany,Confirmed,24852
3/22/2020,Germany,Deaths,94
3/22/2020,Germany,Critical,N/A
3/22/2020,Germany,Recovered,266
3/17/2020,Ghana,Confirmed,6
3/17/2020,Ghana,Deaths,0
3/17/2020,Ghana,Critical,
3/17/2020,Ghana,Recovered,
3/18/2020,Ghana,Confirmed,7
3/18/2020,Ghana,Deaths,0
3/18/2020,Ghana,Critical,
3/18/2020,Ghana,Recovered,
3/19/2020,Ghana,Confirmed,9
3/19/2020,Ghana,Deaths,0
3/19/2020,Ghana,Critical,
3/19/2020,Ghana,Recovered,
3/20/2020,Ghana,Confirmed,16
3/20/2020,Ghana,Deaths,0
3/20/2020,Ghana,Critical,0
3/20/2020,Ghana,Recovered,0
3/21/2020,Ghana,Confirmed,19
3/21/2020,Ghana,Deaths,0
3/21/2020,Ghana,Critical,N/A
3/21/2020,Ghana,Recovered,N/A
3/22/2020,Ghana,Confirmed,24
3/22/2020,Ghana,Deaths,1
3/22/2020,Ghana,Critical,N/A
3/22/2020,Ghana,Recovered,N/A
