Source,Country,State,Date,Confirmed,Recovered,Deaths,_TotalFlag
JHU,Sweden,total,2/11/20,1,0,0,1
JHU,Sweden,total,2/12/20,1,0,0,1
JHU,Sweden,total,2/13/20,1,0,0,1
JHU,Sweden,total,2/14/20,1,0,0,1
JHU,Sweden,total,2/15/20,1,0,0,1
JHU,Sweden,total,2/16/20,1,0,0,1
JHU,Sweden,total,2/17/20,1,0,0,1
JHU,Sweden,total,2/18/20,1,0,0,1
JHU,Sweden,total,2/19/20,1,0,0,1
JHU,Sweden,total,2/20/20,1,0,0,1
JHU,Sweden,total,2/21/20,1,0,0,1
JHU,Sweden,total,2/22/20,1,0,0,1
JHU,Sweden,total,2/23/20,1,0,0,1
JHU,Sweden,total,2/24/20,1,0,0,1
JHU,Sweden,total,2/25/20,1,0,0,1
JHU,Sweden,total,2/26/20,2,0,0,1
JHU,Sweden,total,2/27/20,7,0,0,1
JHU,Sweden,total,2/28/20,7,0,0,1
JHU,Sweden,total,2/29/20,12,0,0,1
JHU,Sweden,total,3/1/20,14,0,0,1
JHU,Sweden,total,3/2/20,15,0,0,1
JHU,Sweden,total,3/3/20,21,0,0,1
JHU,Sweden,total,3/4/20,35,0,0,1
JHU,Sweden,total,3/5/20,94,0,0,1
JHU,Sweden,total,3/6/20,101,0,0,1
JHU,Sweden,total,3/7/20,161,0,0,1
JHU,Sweden,total,3/8/20,203,0,0,1
JHU,Sweden,total,3/9/20,248,1,0,1
JHU,Sweden,total,3/10/20,355,1,0,1
JHU,Sweden,total,3/11/20,500,1,1,1
JHU,Sweden,total,3/12/20,599,1,1,1
JHU,Sweden,total,3/13/20,814,1,1,1
JHU,Sweden,total,3/14/20,961,1,2,1
JHU,Sweden,total,3/15/20,1022,1,3,1
JHU,Sweden,total,3/16/20,1103,1,6,1
JHU,Sweden,total,3/17/20,1190,1,7,1
JHU,Sweden,total,3/18/20,1279,1,10,1
JHU,Sweden,total,3/19/20,1439,16,11,1
JHU,Sweden,total,3/20/20,1639,16,16,1
JHU,Sweden,total,3/21/20,1763,16,20,1
JHU,Switzerland,total,1/22/20,0,0,0,1
JHU,Switzerland,total,1/23/20,0,0,0,1
JHU,Switzerland,total,1/24/20,0,0,0,1
JHU,Switzerland,total,1/25/20,0,0,0,1
JHU,Switzerland,total,1/26/20,0,0,0,1
JHU,Switzerland,total,1/27/20,0,0,0,1
JHU,Switzerland,total,1/28/20,0,0,0,1
JHU,Switzerland,total,1/29/20,0,0,0,1
JHU,Switzerland,total,1/30/20,0,0,0,1
JHU,Switzerland,total,1/31/20,0,0,0,1
JHU,Switzerland,total,2/1/20,0,0,0,1
JHU,Switzerland,total,2/2/20,0,0,0,1
JHU,Switzerland,total,2/3/20,0,0,0,1
JHU,Switzerland,total,2/4/20,0,0,0,1
JHU,Switzerland,total,2/5/20,0,0,0,1
JHU,Switzerland,total,2/6/20,0,0,0,1
JHU,Switzerland,total,2/7/20,0,0,0,1
JHU,Switzerland,total,2/8/20,0,0,0,1
JHU,Switzerland,total,2/9/20,0,0,0,1
JHU,Switzerland,total,2/10/20,0,0,0,1
JHU,Switzerland,total,2/11/20,0,0,0,1
JHU,Switzerland,total,2/12/20,0,0,0,1
JHU,Switzerland,total,2/13/20,0,0,0,1
JHU,Switzerland,total,2/14/20,0,0,0,1
JHU,Switzerland,total,2/15/20,0,0,0,1
JHU,Switzerland,total,2/16/20,0,0,0,1
JHU,Switzerland,total,2/17/20,0,0,0,1
JHU,Switzerland,total,2/18/20,0,0,0,1
JHU,Switzerland,total,2/19/20,0,0,0,1
JHU,Switzerland,total,2/20/20,0,0,0,1
JHU,Switzerland,total,2/21/20,0,0,0,1
JHU,Switzerland,total,2/22/20,0,0,0,1
JHU,Switzerland,total,2/23/20,0,0,0,1
JHU,Switzerland,total,2/24/20,0,0,0,1
JHU,Switzerland,total,2/25/20,1,0,0,1
JHU,Switzerland,total,2/26/20,1,0,0,1
JHU,Switzerland,total,2/27/20,8,0,0,1
JHU,Switzerland,total,2/28/20,8,0,0,1
JHU,Switzerland,total,2/29/20,18,0,0,1
JHU,Switzerland,total,3/1/20,27,0,0,1
JHU,Switzerland,total,3/2/20,42,0,0,1
JHU,Switzerland,total,3/3/20,56,2,0,1
JHU,Switzerland,total,3/4/20,90,3,0,1
JHU,Switzerland,total,3/5/20,114,3,1,1
JHU,Switzerland,total,3/6/20,214,3,1,1
JHU,Switzerland,total,3/7/20,268,3,1,1
JHU,Switzerland,total,3/8/20,337,3,2,1
JHU,Switzerland,total,3/9/20,374,3,2,1
JHU,Switzerland,total,3/10/20,491,3,3,1
JHU,Switzerland,total,3/11/20,652,4,4,1
JHU,Switzerland,total,3/12/20,652,4,4,1
JHU,Switzerland,total,3/13/20,1139,4,11,1
JHU,Switzerland,total,3/14/20,1359,4,13,1
JHU,Switzerland,total,3/15/20,2200,4,14,1
JHU,Switzerland,total,3/16/20,2200,4,14,1
JHU,Switzerland,total,3/17/20,2700,4,27,1
JHU,Switzerland,total,3/18/20,3028,15,28,1
JHU,Switzerland,total,3/19/20,4075,15,41,1
JHU,Switzerland,total,3/20/20,5294,15,54,1
JHU,Switzerland,total,3/21/20,6575,15,75,1
JHU,Taiwan,total,1/22/20,1,0,0,1
JHU,Taiwan,total,1/23/20,1,0,0,1
JHU,Taiwan,total,1/24/20,3,0,0,1
JHU,Taiwan,total,1/25/20,3,0,0,1
JHU,Taiwan,total,1/26/20,4,0,0,1
JHU,Taiwan,total,1/27/20,5,0,0,1
JHU,Taiwan,total,1/28/20,8,0,0,1
JHU,Taiwan,total,1/29/20,8,0,0,1
JHU,Taiwan,total,1/30/20,9,0,0,1
JHU,Taiwan,total,1/31/20,10,0,0,1
JHU,Taiwan,total,2/1/20,10,0,0,1
JHU,Taiwan,total,2/2/20,10,0,0,1
JHU,Taiwan,total,2/3/20,10,0,0,1
JHU,Taiwan,total,2/4/20,11,0,0,1
JHU,Taiwan,total,2/5/20,11,0,0,1
JHU,Taiwan,total,2/6/20,16,1,0,1
JHU,Taiwan,total,2/7/20,16,1,0,1
JHU,Taiwan,total,2/8/20,17,1,0,1
JHU,Taiwan,total,2/9/20,18,1,0,1
JHU,Taiwan,total,2/10/20,18,1,0,1
JHU,Taiwan,total,2/11/20,18,1,0,1
JHU,Taiwan,total,2/12/20,18,1,0,1
JHU,Taiwan,total,2/13/20,18,1,0,1
JHU,Taiwan,total,2/14/20,18,2,0,1
JHU,Taiwan,total,2/15/20,18,2,0,1
JHU,Taiwan,total,2/16/20,20,2,1,1
JHU,Taiwan,total,2/17/20,22,2,1,1
JHU,Taiwan,total,2/18/20,22,2,1,1
JHU,Taiwan,total,2/19/20,23,2,1,1
JHU,Taiwan,total,2/20/20,24,2,1,1
JHU,Taiwan,total,2/21/20,26,2,1,1
JHU,Taiwan,total,2/22/20,26,2,1,1
JHU,Taiwan,total,2/23/20,28,2,1,1
JHU,Taiwan,total,2/24/20,30,5,1,1
JHU,Taiwan,total,2/25/20,31,5,1,1
JHU,Taiwan,total,2/26/20,32,5,1,1
JHU,Taiwan,total,2/27/20,32,5,1,1
JHU,Taiwan,total,2/28/20,34,6,1,1
JHU,Taiwan,total,2/29/20,39,9,1,1
JHU,Taiwan,total,3/1/20,40,9,1,1
JHU,Taiwan,total,3/2/20,41,12,1,1
JHU,Taiwan,total,3/3/20,42,12,1,1
JHU,Taiwan,total,3/4/20,42,12,1,1
JHU,Taiwan,total,3/5/20,44,12,1,1
JHU,Taiwan,total,3/6/20,45,12,1,1
JHU,Taiwan,total,3/7/20,45,12,1,1
JHU,Taiwan,total,3/8/20,45,13,1,1
JHU,Taiwan,total,3/9/20,45,15,1,1
JHU,Taiwan,total,3/10/20,47,17,1,1
JHU,Taiwan,total,3/11/20,48,17,1,1
JHU,Taiwan,total,3/12/20,49,20,1,1
JHU,Taiwan,total,3/13/20,50,20,1,1
JHU,Taiwan,total,3/14/20,53,20,1,1
JHU,Taiwan,total,3/15/20,59,20,1,1
JHU,Taiwan,total,3/16/20,67,20,1,1
JHU,Taiwan,total,3/17/20,77,22,1,1
JHU,Taiwan,total,3/18/20,100,22,1,1
JHU,Taiwan,total,3/19/20,108,26,1,1
JHU,Taiwan,total,3/20/20,135,26,2,1
JHU,Taiwan,total,3/21/20,153,28,2,1
JHU,Tanzania,total,1/22/20,0,0,0,1
JHU,Tanzania,total,1/23/20,0,0,0,1
JHU,Tanzania,total,1/24/20,0,0,0,1
JHU,Tanzania,total,1/25/20,0,0,0,1
JHU,Tanzania,total,1/26/20,0,0,0,1
JHU,Tanzania,total,1/27/20,0,0,0,1
JHU,Tanzania,total,1/28/20,0,0,0,1
JHU,Tanzania,total,1/29/20,0,0,0,1
JHU,Tanzania,total,1/30/20,0,0,0,1
JHU,Tanzania,total,1/31/20,0,0,0,1
JHU,Tanzania,total,2/1/20,0,0,0,1
JHU,Tanzania,total,2/2/20,0,0,0,1
JHU,Tanzania,total,2/3/20,0,0,0,1
JHU,Tanzania,total,2/4/20,0,0,0,1
JHU,Tanzania,total,2/5/20,0,0,0,1
JHU,Tanzania,total,2/6/20,0,0,0,1
JHU,Tanzania,total,2/7/20,0,0,0,1
JHU,Tanzania,total,2/8/20,0,0,0,1
JHU,Tanzania,total,2/9/20,0,0,0,1
JHU,Tanzania,total,2/10/20,0,0,0,1
JHU,Tanzania,total,2/11/20,0,0,0,1
JHU,Tanzania,total,2/12/20,0,0,0,1
JHU,Tanzania,total,2/13/20,0,0,0,1
JHU,Tanzania,total,2/14/20,0,0,0,1
JHU,Tanzania,total,2/15/20,0,0,0,1
JHU,Tanzania,total,2/16/20,0,0,0,1
JHU,Tanzania,total,2/17/20,0,0,0,1
JHU,Tanzania,total,2/18/20,0,0,0,1
JHU,Tanzania,total,2/19/20,0,0,0,1
JHU,Tanzania,total,2/20/20,0,0,0,1
JHU,Tanzania,total,2/21/20,0,0,0,1
JHU,Tanzania,total,2/22/20,0,0,0,1
JHU,Tanzania,total,2/23/20,0,0,0,1
JHU,Tanzania,total,2/24/20,0,0,0,1
JHU,Tanzania,total,2/25/20,0,0,0,1
JHU,Tanzania,total,2/26/20,0,0,0,1
JHU,Tanzania,total,2/27/20,0,0,0,1
JHU,Tanzania,total,2/28/20,0,0,0,1
JHU,Tanzania,total,2/29/20,0,0,0,1
JHU,Tanzania,total,3/1/20,0,0,0,1
JHU,Tanzania,total,3/2/20,0,0,0,1
JHU,Tanzania,total,3/3/20,0,0,0,1
JHU,Tanzania,total,3/4/20,0,0,0,1
JHU,Tanzania,total,3/5/20,0,0,0,1
JHU,Tanzania,total,3/6/20,0,0,0,1
JHU,Tanzania,total,3/7/20,0,0,0,1
JHU,Tanzania,total,3/8/20,0,0,0,1
JHU,Tanzania,total,3/9/20,0,0,0,1
JHU,Tanzania,total,3/10/20,0,0,0,1
JHU,Tanzania,total,3/11/20,0,0,0,1
JHU,Tanzania,total,3/12/20,0,0,0,1
JHU,Tanzania,total,3/13/20,0,0,0,1
JHU,Tanzania,total,3/14/20,0,0,0,1
JHU,Tanzania,total,3/15/20,0,0,0,1
JHU,Tanzania,total,3/16/20,1,0,0,1
JHU,Tanzania,total,3/17/20,1,0,0,1
JHU,Tanzania,total,3/18/20,3,0,0,1
JHU,Tanzania,total,3/19/20,6,0,0,1
JHU,Tanzania,total,3/20/20,6,0,0,1
JHU,Tanzania,total,3/21/20,6,0,0,1
JHU,Thailand,total,1/22/20,2,0,0,1
JHU,Thailand,total,1/23/20,3,0,0,1
JHU,Thailand,total,1/24/20,5,0,0,1
JHU,Thailand,total,1/25/20,7,0,0,1
JHU,Thailand,total,1/26/20,8,2,0,1
JHU,Thailand,total,1/27/20,8,2,0,1
JHU,Thailand,total,1/28/20,14,5,0,1
JHU,Thailand,total,1/29/20,14,5,0,1
JHU,Thailand,total,1/30/20,14,5,0,1
JHU,Thailand,total,1/31/20,19,5,0,1
JHU,Thailand,total,2/1/20,19,5,0,1
JHU,Thailand,total,2/2/20,19,5,0,1
JHU,Thailand,total,2/3/20,19,5,0,1
JHU,Thailand,total,2/4/20,25,5,0,1
JHU,Thailand,total,2/5/20,25,5,0,1
JHU,Thailand,total,2/6/20,25,5,0,1
JHU,Thailand,total,2/7/20,25,5,0,1
JHU,Thailand,total,2/8/20,32,10,0,1
JHU,Thailand,total,2/9/20,32,10,0,1
JHU,Thailand,total,2/10/20,32,10,0,1
JHU,Thailand,total,2/11/20,33,10,0,1
JHU,Thailand,total,2/12/20,33,10,0,1
JHU,Thailand,total,2/13/20,33,12,0,1
JHU,Thailand,total,2/14/20,33,12,0,1
JHU,Thailand,total,2/15/20,33,12,0,1
JHU,Thailand,total,2/16/20,34,14,0,1
JHU,Thailand,total,2/17/20,35,15,0,1
JHU,Thailand,total,2/18/20,35,15,0,1
JHU,Thailand,total,2/19/20,35,15,0,1
JHU,Thailand,total,2/20/20,35,15,0,1
JHU,Thailand,total,2/21/20,35,17,0,1
JHU,Thailand,total,2/22/20,35,17,0,1
JHU,Thailand,total,2/23/20,35,21,0,1
JHU,Thailand,total,2/24/20,35,21,0,1
JHU,Thailand,total,2/25/20,37,22,0,1
JHU,Thailand,total,2/26/20,40,22,0,1
JHU,Thailand,total,2/27/20,40,22,0,1
JHU,Thailand,total,2/28/20,41,28,0,1
JHU,Thailand,total,2/29/20,42,28,0,1
JHU,Thailand,total,3/1/20,42,28,1,1
JHU,Thailand,total,3/2/20,43,31,1,1
JHU,Thailand,total,3/3/20,43,31,1,1
JHU,Thailand,total,3/4/20,43,31,1,1
JHU,Thailand,total,3/5/20,47,31,1,1
JHU,Thailand,total,3/6/20,48,31,1,1
JHU,Thailand,total,3/7/20,50,31,1,1
JHU,Thailand,total,3/8/20,50,31,1,1
JHU,Thailand,total,3/9/20,50,31,1,1
JHU,Thailand,total,3/10/20,53,33,1,1
JHU,Thailand,total,3/11/20,59,34,1,1
JHU,Thailand,total,3/12/20,70,34,1,1
JHU,Thailand,total,3/13/20,75,35,1,1
JHU,Thailand,total,3/14/20,82,35,1,1
JHU,Thailand,total,3/15/20,114,35,1,1
JHU,Thailand,total,3/16/20,147,35,1,1
JHU,Thailand,total,3/17/20,177,41,1,1
JHU,Thailand,total,3/18/20,212,42,1,1
JHU,Thailand,total,3/19/20,272,42,1,1
JHU,Thailand,total,3/20/20,322,42,1,1
JHU,Thailand,total,3/21/20,411,42,1,1
JHU,Togo,total,1/22/20,0,0,0,1
JHU,Togo,total,1/23/20,0,0,0,1
JHU,Togo,total,1/24/20,0,0,0,1
JHU,Togo,total,1/25/20,0,0,0,1
JHU,Togo,total,1/26/20,0,0,0,1
JHU,Togo,total,1/27/20,0,0,0,1
JHU,Togo,total,1/28/20,0,0,0,1
JHU,Togo,total,1/29/20,0,0,0,1
JHU,Togo,total,1/30/20,0,0,0,1
JHU,Togo,total,1/31/20,0,0,0,1
JHU,Togo,total,2/1/20,0,0,0,1
JHU,Togo,total,2/2/20,0,0,0,1
JHU,Togo,total,2/3/20,0,0,0,1
JHU,Togo,total,2/4/20,0,0,0,1
JHU,Togo,total,2/5/20,0,0,0,1
JHU,Togo,total,2/6/20,0,0,0,1
JHU,Togo,total,2/7/20,0,0,0,1
JHU,Togo,total,2/8/20,0,0,0,1
JHU,Togo,total,2/9/20,0,0,0,1
JHU,Togo,total,2/10/20,0,0,0,1
JHU,Togo,total,2/11/20,0,0,0,1
JHU,Togo,total,2/12/20,0,0,0,1
JHU,Togo,total,2/13/20,0,0,0,1
JHU,Togo,total,2/14/20,0,0,0,1
JHU,Togo,total,2/15/20,0,0,0,1
JHU,Togo,total,2/16/20,0,0,0,1
JHU,Togo,total,2/17/20,0,0,0,1
JHU,Togo,total,2/18/20,0,0,0,1
JHU,Togo,total,2/19/20,0,0,0,1
JHU,Togo,total,2/20/20,0,0,0,1
JHU,Togo,total,2/21/20,0,0,0,1
JHU,Togo,total,2/22/20,0,0,0,1
JHU,Togo,total,2/23/20,0,0,0,1
JHU,Togo,total,2/24/20,0,0,0,1
JHU,Togo,total,2/25/20,0,0,0,1
JHU,Togo,total,2/26/20,0,0,0,1
JHU,Togo,total,2/27/20,0,0,0,1
JHU,Togo,total,2/28/20,0,0,0,1
JHU,Togo,total,2/29/20,0,0,0,1
JHU,Togo,total,3/1/20,0,0,0,1
JHU,Togo,total,3/2/20,0,0,0,1
JHU,Togo,total,3/3/20,0,0,0,1
JHU,Togo,total,3/4/20,0,0,0,1
JHU,Togo,total,3/5/20,0,0,0,1
JHU,Togo,total,3/6/20,1,0,0,1
JHU,Togo,total,3/7/20,1,0,0,1
JHU,Togo,total,3/8/20,1,0,0,1
JHU,Togo,total,3/9/20,1,0,0,1
JHU,Togo,total,3/10/20,1,0,0,1
JHU,Togo,total,3/11/20,1,0,0,1
JHU,Togo,total,3/12/20,1,0,0,1
JHU,Togo,total,3/13/20,1,0,0,1
JHU,Togo,total,3/14/20,1,0,0,1
JHU,Togo,total,3/15/20,1,0,0,1
JHU,Togo,total,3/16/20,1,0,0,1
JHU,Togo,total,3/17/20,1,0,0,1
JHU,Togo,total,3/18/20,1,0,0,1
JHU,Togo,total,3/19/20,1,0,0,1
JHU,Togo,total,3/20/20,9,1,0,1
JHU,Togo,total,3/21/20,16,1,0,1
JHU,Trinidad and Tobago,total,1/22/20,0,0,0,1
JHU,Trinidad and Tobago,total,1/23/20,0,0,0,1
JHU,Trinidad and Tobago,total,1/24/20,0,0,0,1
JHU,Trinidad and Tobago,total,1/25/20,0,0,0,1
JHU,Trinidad and Tobago,total,1/26/20,0,0,0,1
JHU,Trinidad and Tobago,total,1/27/20,0,0,0,1
JHU,Trinidad and Tobago,total,1/28/20,0,0,0,1
JHU,Trinidad and Tobago,total,1/29/20,0,0,0,1
JHU,Trinidad and Tobago,total,1/30/20,0,0,0,1
JHU,Trinidad and Tobago,total,1/31/20,0,0,0,1
JHU,Trinidad and Tobago,total,2/1/20,0,0,0,1
JHU,Trinidad and Tobago,total,2/2/20,0,0,0,1
JHU,Trinidad and Tobago,total,2/3/20,0,0,0,1
JHU,Trinidad and Tobago,total,2/4/20,0,0,0,1
JHU,Trinidad and Tobago,total,2/5/20,0,0,0,1
JHU,Trinidad and Tobago,total,2/6/20,0,0,0,1
JHU,Trinidad and Tobago,total,2/7/20,0,0,0,1
JHU,Trinidad and Tobago,total,2/8/20,0,0,0,1
JHU,Trinidad and Tobago,total,2/9/20,0,0,0,1
JHU,Trinidad and Tobago,total,2/10/20,0,0,0,1
JHU,Trinidad and Tobago,total,2/11/20,0,0,0,1
JHU,Trinidad and Tobago,total,2/12/20,0,0,0,1
JHU,Trinidad and Tobago,total,2/13/20,0,0,0,1
JHU,Trinidad and Tobago,total,2/14/20,0,0,0,1
JHU,Trinidad and Tobago,total,2/15/20,0,0,0,1
JHU,Trinidad and Tobago,total,2/16/20,0,0,0,1
JHU,Trinidad and Tobago,total,2/17/20,0,0,0,1
JHU,Trinidad and Tobago,total,2/18/20,0,0,0,1
JHU,Trinidad and Tobago,total,2/19/20,0,0,0,1
JHU,Trinidad and Tobago,total,2/20/20,0,0,0,1
JHU,Trinidad and Tobago,total,2/21/20,0,0,0,1
JHU,Trinidad and Tobago,total,2/22/20,0,0,0,1
JHU,Trinidad and Tobago,total,2/23/20,0,0,0,1
JHU,Trinidad and Tobago,total,2/24/20,0,0,0,1
JHU,Trinidad and Tobago,total,2/25/20,0,0,0,1
JHU,Trinidad and Tobago,total,2/26/20,0,0,0,1
JHU,Trinidad and Tobago,total,2/27/20,0,0,0,1
JHU,Trinidad and Tobago,total,2/28/20,0,0,0,1
JHU,Trinidad and Tobago,total,2/29/20,0,0,0,1
JHU,Trinidad and Tobago,total,3/1/20,0,0,0,1
JHU,Trinidad and Tobago,total,3/2/20,0,0,0,1
JHU,Trinidad and Tobago,total,3/3/20,0,0,0,1
JHU,Trinidad and Tobago,total,3/4/20,0,0,0,1
JHU,Trinidad and Tobago,total,3/5/20,0,0,0,1
JHU,Trinidad and Tobago,total,3/6/20,0,0,0,1
JHU,Trinidad and Tobago,total,3/7/20,0,0,0,1
JHU,Trinidad and Tobago,total,3/8/20,0,0,0,1
JHU,Trinidad and Tobago,total,3/9/20,0,0,0,1
JHU,Trinidad and Tobago,total,3/10/20,0,0,0,1
JHU,Trinidad and Tobago,total,3/11/20,0,0,0,1
JHU,Trinidad and Tobago,total,3/12/20,0,0,0,1
JHU,Trinidad and Tobago,total,3/13/20,0,0,0,1
JHU,Trinidad and Tobago,total,3/14/20,2,0,0,1
JHU,Trinidad and Tobago,total,3/15/20,2,0,0,1
JHU,Trinidad and Tobago,total,3/16/20,4,0,0,1
JHU,Trinidad and Tobago,total,3/17/20,5,0,0,1
JHU,Trinidad and Tobago,total,3/18/20,7,0,0,1
JHU,Trinidad and Tobago,total,3/19/20,9,0,0,1
JHU,Trinidad and Tobago,total,3/20/20,9,0,0,1
JHU,Trinidad and Tobago,total,3/21/20,49,1,0,1
JHU,Tunisia,total,1/22/20,0,0,0,1
JHU,Tunisia,total,1/23/20,0,0,0,1
JHU,Tunisia,total,1/24/20,0,0,0,1
JHU,Tunisia,total,1/25/20,0,0,0,1
JHU,Tunisia,total,1/26/20,0,0,0,1
JHU,Tunisia,total,1/27/20,0,0,0,1
JHU,Tunisia,total,1/28/20,0,0,0,1
JHU,Tunisia,total,1/29/20,0,0,0,1
JHU,Tunisia,total,1/30/20,0,0,0,1
JHU,Tunisia,total,1/31/20,0,0,0,1
JHU,Tunisia,total,2/1/20,0,0,0,1
JHU,Tunisia,total,2/2/20,0,0,0,1
JHU,Tunisia,total,2/3/20,0,0,0,1
JHU,Tunisia,total,2/4/20,0,0,0,1
JHU,Tunisia,total,2/5/20,0,0,0,1
JHU,Tunisia,total,2/6/20,0,0,0,1
JHU,Tunisia,total,2/7/20,0,0,0,1
JHU,Tunisia,total,2/8/20,0,0,0,1
JHU,Tunisia,total,2/9/20,0,0,0,1
JHU,Tunisia,total,2/10/20,0,0,0,1
JHU,Tunisia,total,2/11/20,0,0,0,1
JHU,Tunisia,total,2/12/20,0,0,0,1
JHU,Tunisia,total,2/13/20,0,0,0,1
JHU,Tunisia,total,2/14/20,0,0,0,1
JHU,Tunisia,total,2/15/20,0,0,0,1
JHU,Tunisia,total,2/16/20,0,0,0,1
JHU,Tunisia,total,2/17/20,0,0,0,1
JHU,Tunisia,total,2/18/20,0,0,0,1
JHU,Tunisia,total,2/19/20,0,0,0,1
JHU,Tunisia,total,2/20/20,0,0,0,1
JHU,Tunisia,total,2/21/20,0,0,0,1
JHU,Tunisia,total,2/22/20,0,0,0,1
JHU,Tunisia,total,2/23/20,0,0,0,1
JHU,Tunisia,total,2/24/20,0,0,0,1
JHU,Tunisia,total,2/25/20,0,0,0,1
JHU,Tunisia,total,2/26/20,0,0,0,1
JHU,Tunisia,total,2/27/20,0,0,0,1
JHU,Tunisia,total,2/28/20,0,0,0,1
JHU,Tunisia,total,2/29/20,0,0,0,1
JHU,Tunisia,total,3/1/20,0,0,0,1
JHU,Tunisia,total,3/2/20,0,0,0,1
JHU,Tunisia,total,3/3/20,0,0,0,1
JHU,Tunisia,total,3/4/20,1,0,0,1
JHU,Tunisia,total,3/5/20,1,0,0,1
JHU,Tunisia,total,3/6/20,1,0,0,1
JHU,Tunisia,total,3/7/20,1,0,0,1
JHU,Tunisia,total,3/8/20,2,0,0,1
JHU,Tunisia,total,3/9/20,2,0,0,1
JHU,Tunisia,total,3/10/20,5,0,0,1
JHU,Tunisia,total,3/11/20,7,0,0,1
JHU,Tunisia,total,3/12/20,7,0,0,1
JHU,Tunisia,total,3/13/20,16,0,0,1
JHU,Tunisia,total,3/14/20,18,0,0,1
JHU,Tunisia,total,3/15/20,18,0,0,1
JHU,Tunisia,total,3/16/20,20,0,0,1
JHU,Tunisia,total,3/17/20,24,0,0,1
JHU,Tunisia,total,3/18/20,29,0,0,1
JHU,Tunisia,total,3/19/20,39,0,1,1
JHU,Tunisia,total,3/20/20,54,0,1,1
JHU,Tunisia,total,3/21/20,60,0,1,1
JHU,Turkey,total,1/22/20,0,0,0,1
JHU,Turkey,total,1/23/20,0,0,0,1
JHU,Turkey,total,1/24/20,0,0,0,1
JHU,Turkey,total,1/25/20,0,0,0,1
JHU,Turkey,total,1/26/20,0,0,0,1
JHU,Turkey,total,1/27/20,0,0,0,1
JHU,Turkey,total,1/28/20,0,0,0,1
JHU,Turkey,total,1/29/20,0,0,0,1
JHU,Turkey,total,1/30/20,0,0,0,1
JHU,Turkey,total,1/31/20,0,0,0,1
JHU,Turkey,total,2/1/20,0,0,0,1
JHU,Turkey,total,2/2/20,0,0,0,1
JHU,Turkey,total,2/3/20,0,0,0,1
JHU,Turkey,total,2/4/20,0,0,0,1
JHU,Turkey,total,2/5/20,0,0,0,1
JHU,Turkey,total,2/6/20,0,0,0,1
JHU,Turkey,total,2/7/20,0,0,0,1
JHU,Turkey,total,2/8/20,0,0,0,1
JHU,Turkey,total,2/9/20,0,0,0,1
JHU,Turkey,total,2/10/20,0,0,0,1
JHU,Turkey,total,2/11/20,0,0,0,1
JHU,Turkey,total,2/12/20,0,0,0,1
JHU,Turkey,total,2/13/20,0,0,0,1
JHU,Turkey,total,2/14/20,0,0,0,1
JHU,Turkey,total,2/15/20,0,0,0,1
JHU,Turkey,total,2/16/20,0,0,0,1
JHU,Turkey,total,2/17/20,0,0,0,1
JHU,Turkey,total,2/18/20,0,0,0,1
JHU,Turkey,total,2/19/20,0,0,0,1
JHU,Turkey,total,2/20/20,0,0,0,1
JHU,Turkey,total,2/21/20,0,0,0,1
JHU,Turkey,total,2/22/20,0,0,0,1
JHU,Turkey,total,2/23/20,0,0,0,1
JHU,Turkey,total,2/24/20,0,0,0,1
JHU,Turkey,total,2/25/20,0,0,0,1
JHU,Turkey,total,2/26/20,0,0,0,1
JHU,Turkey,total,2/27/20,0,0,0,1
JHU,Turkey,total,2/28/20,0,0,0,1
JHU,Turkey,total,2/29/20,0,0,0,1
JHU,Turkey,total,3/1/20,0,0,0,1
JHU,Turkey,total,3/2/20,0,0,0,1
JHU,Turkey,total,3/3/20,0,0,0,1
JHU,Turkey,total,3/4/20,0,0,0,1
JHU,Turkey,total,3/5/20,0,0,0,1
JHU,Turkey,total,3/6/20,0,0,0,1
JHU,Turkey,total,3/7/20,0,0,0,1
JHU,Turkey,total,3/8/20,0,0,0,1
JHU,Turkey,total,3/9/20,0,0,0,1
JHU,Turkey,total,3/10/20,0,0,0,1
JHU,Turkey,total,3/11/20,1,0,0,1
JHU,Turkey,total,3/12/20,1,0,0,1
JHU,Turkey,total,3/13/20,5,0,0,1
JHU,Turkey,total,3/14/20,5,0,0,1
JHU,Turkey,total,3/15/20,6,0,0,1
JHU,Turkey,total,3/16/20,18,0,0,1
JHU,Turkey,total,3/17/20,47,0,1,1
JHU,Turkey,total,3/18/20,98,0,1,1
JHU,Turkey,total,3/19/20,192,0,3,1
JHU,Turkey,total,3/20/20,359,0,4,1
JHU,Turkey,total,3/21/20,670,0,9,1
JHU,NOT MAPPED_Uganda,total,1/22/20,0,0,0,1
JHU,NOT MAPPED_Uganda,total,1/23/20,0,0,0,1
JHU,NOT MAPPED_Uganda,total,1/24/20,0,0,0,1
JHU,NOT MAPPED_Uganda,total,1/25/20,0,0,0,1
JHU,NOT MAPPED_Uganda,total,1/26/20,0,0,0,1
JHU,NOT MAPPED_Uganda,total,1/27/20,0,0,0,1
JHU,NOT MAPPED_Uganda,total,1/28/20,0,0,0,1
JHU,NOT MAPPED_Uganda,total,1/29/20,0,0,0,1
JHU,NOT MAPPED_Uganda,total,1/30/20,0,0,0,1
JHU,NOT MAPPED_Uganda,total,1/31/20,0,0,0,1
JHU,NOT MAPPED_Uganda,total,2/1/20,0,0,0,1
JHU,NOT MAPPED_Uganda,total,2/2/20,0,0,0,1
