Date,Key,Confirmed,Deaths,Recovered
3/22/2020,TX-McLennan,7,-,-
3/22/2020,TX-Medina,1,-,-
3/22/2020,TX-Midland,1,-,-
3/22/2020,TX-Montgomery,4,-,-
3/22/2020,TX-Nueces,1,-,-
3/22/2020,TX-Oldham,1,-,-
3/22/2020,TX-Potter,2,-,-
3/22/2020,TX-Rusk,1,-,-
3/22/2020,TX-Smith,5,-,-
3/22/2020,TX-Tarrant,8,-,-
3/22/2020,TX-Travis,22,-,-
3/22/2020,TX-Webb,4,-,-
3/22/2020,TX-Wichita,3,-,-
3/22/2020,TX-Williamson,9,-,-
3/22/2020,TX-Pending County Assignment,69,-,-
